Year,Warm,Cold
2020,0.0,4.0
2021,0.0,3.0
2022,7.0,7.0
2023,4.0,2.0
2024,1.0,3.0
2025,2.0,4.0
2026,1.0,7.0
2027,1.0,7.0
2028,4.0,5.0
2029,6.0,2.0
2030,3.0,1.0
2031,1.0,4.0
2032,2.0,2.0
2033,0.0,3.0
2034,4.0,8.0
2035,3.0,2.0
2036,1.0,2.0
2037,0.0,5.0
2038,0.0,4.0
2039,2.0,4.0
2040,0.0,5.0
2041,2.0,3.0
2042,1.0,6.0
2043,0.0,5.0
2044,2.0,4.0
2045,1.0,4.0
2046,5.0,3.0
2047,0.0,1.0
2048,0.0,3.0
2049,2.0,4.0
2050,1.0,5.0
2051,4.0,5.0
2052,3.0,2.0
2053,2.0,2.0
2054,0.0,3.0
2055,5.0,3.0
2056,1.0,5.0
2057,2.0,8.0
2058,2.0,3.0
2059,1.0,6.0
2060,1.0,7.0
2061,1.0,4.0
2062,3.0,3.0
2063,3.0,5.0
2064,1.0,4.0
2065,4.0,4.0
2066,1.0,3.0
2067,1.0,5.0
2068,1.0,3.0
2069,3.0,3.0
2070,1.0,4.0
2071,0.0,3.0
2072,2.0,2.0
2073,3.0,6.0
2074,5.0,5.0
2075,2.0,2.0
2076,2.0,3.0
2077,1.0,7.0
2078,2.0,0.0
2079,3.0,3.0
2080,4.0,5.0
2081,2.0,3.0
2082,1.0,3.0
2083,1.0,2.0
2084,1.0,4.0
2085,2.0,3.0
2086,2.0,4.0
2087,2.0,6.0
2088,1.0,3.0
2089,0.0,7.0
2090,2.0,3.0
2091,1.0,3.0
2092,1.0,5.0
2093,1.0,5.0
2094,3.0,3.0
2095,1.0,7.0
2096,0.0,5.0
2097,2.0,2.0
2098,1.0,4.0
2099,0.0,8.0
2100,2.0,2.0
