Year,Warm,Cold
2020,3.0,4.0
2021,1.0,2.0
2022,0.0,4.0
2023,1.0,1.0
2024,1.0,1.0
2025,0.0,2.0
2026,0.0,6.0
2027,1.0,6.0
2028,1.0,5.0
2029,1.0,3.0
2030,1.0,5.0
2031,1.0,3.0
2032,0.0,4.0
2033,3.0,5.0
2034,1.0,2.0
2035,2.0,5.0
2036,2.0,4.0
2037,1.0,1.0
2038,1.0,4.0
2039,2.0,2.0
2040,2.0,5.0
2041,2.0,1.0
2042,0.0,2.0
2043,1.0,3.0
2044,1.0,1.0
2045,1.0,1.0
2046,1.0,2.0
2047,3.0,4.0
2048,0.0,6.0
2049,1.0,5.0
2050,1.0,4.0
2051,4.0,5.0
2052,1.0,5.0
2053,0.0,4.0
2054,1.0,6.0
2055,1.0,5.0
2056,2.0,4.0
2057,2.0,5.0
2058,1.0,6.0
2059,4.0,4.0
2060,1.0,1.0
2061,2.0,4.0
2062,1.0,7.0
2063,1.0,2.0
2064,4.0,6.0
2065,2.0,4.0
2066,4.0,4.0
2067,1.0,4.0
2068,0.0,2.0
2069,4.0,3.0
2070,1.0,6.0
2071,0.0,6.0
2072,0.0,1.0
2073,3.0,8.0
2074,3.0,1.0
2075,2.0,5.0
2076,2.0,6.0
2077,2.0,1.0
2078,1.0,2.0
2079,1.0,5.0
2080,0.0,4.0
2081,2.0,6.0
2082,1.0,3.0
2083,2.0,4.0
2084,1.0,6.0
2085,1.0,2.0
2086,1.0,2.0
2087,1.0,2.0
2088,0.0,6.0
2089,2.0,4.0
2090,0.0,4.0
2091,0.0,1.0
2092,1.0,4.0
2093,0.0,4.0
2094,6.0,1.0
2095,3.0,6.0
2096,2.0,0.0
2097,1.0,1.0
2098,0.0,3.0
2099,1.0,3.0
2100,2.0,3.0
