Year,Warm,Cold
2020,3.0,6.0
2021,0.0,7.0
2022,0.0,6.0
2023,1.0,2.0
2024,1.0,4.0
2025,0.0,1.0
2026,4.0,3.0
2027,1.0,2.0
2028,2.0,1.0
2029,2.0,4.0
2030,0.0,2.0
2031,2.0,1.0
2032,1.0,4.0
2033,3.0,6.0
2034,2.0,5.0
2035,2.0,3.0
2036,1.0,5.0
2037,2.0,5.0
2038,3.0,4.0
2039,1.0,2.0
2040,4.0,8.0
2041,1.0,4.0
2042,1.0,4.0
2043,3.0,2.0
2044,1.0,2.0
2045,1.0,10.0
2046,0.0,3.0
2047,3.0,4.0
2048,1.0,4.0
2049,1.0,1.0
2050,0.0,4.0
2051,0.0,2.0
2052,2.0,5.0
2053,2.0,5.0
2054,1.0,3.0
2055,2.0,6.0
2056,0.0,4.0
2057,1.0,5.0
2058,1.0,3.0
2059,0.0,2.0
2060,2.0,3.0
2061,0.0,3.0
2062,0.0,1.0
2063,3.0,7.0
2064,2.0,6.0
2065,1.0,3.0
2066,0.0,3.0
2067,1.0,7.0
2068,2.0,1.0
2069,1.0,4.0
2070,3.0,0.0
2071,6.0,7.0
2072,5.0,3.0
2073,2.0,5.0
2074,0.0,5.0
2075,2.0,3.0
2076,1.0,5.0
2077,3.0,1.0
2078,3.0,3.0
2079,0.0,2.0
2080,3.0,7.0
2081,0.0,4.0
2082,3.0,6.0
2083,2.0,2.0
2084,2.0,6.0
2085,0.0,3.0
2086,2.0,2.0
2087,4.0,5.0
2088,1.0,2.0
2089,1.0,5.0
2090,1.0,7.0
2091,1.0,3.0
2092,0.0,5.0
2093,2.0,4.0
2094,0.0,0.0
2095,1.0,1.0
2096,1.0,6.0
2097,2.0,3.0
2098,4.0,2.0
2099,2.0,2.0
2100,2.0,1.0
