Year,Warm,Cold
2020,3.0,7.0
2021,1.0,2.0
2022,2.0,4.0
2023,1.0,5.0
2024,0.0,5.0
2025,1.0,2.0
2026,1.0,2.0
2027,2.0,2.0
2028,0.0,5.0
2029,4.0,4.0
2030,1.0,3.0
2031,3.0,7.0
2032,0.0,4.0
2033,1.0,1.0
2034,0.0,4.0
2035,3.0,3.0
2036,2.0,3.0
2037,2.0,3.0
2038,1.0,5.0
2039,0.0,4.0
2040,0.0,4.0
2041,1.0,4.0
2042,1.0,5.0
2043,1.0,7.0
2044,3.0,4.0
2045,0.0,5.0
2046,1.0,3.0
2047,1.0,9.0
2048,2.0,5.0
2049,1.0,1.0
2050,3.0,4.0
2051,0.0,7.0
2052,2.0,4.0
2053,1.0,6.0
2054,0.0,4.0
2055,1.0,2.0
2056,1.0,5.0
2057,0.0,4.0
2058,4.0,3.0
2059,1.0,5.0
2060,2.0,5.0
2061,0.0,4.0
2062,4.0,3.0
2063,4.0,4.0
2064,0.0,2.0
2065,1.0,3.0
2066,1.0,4.0
2067,1.0,2.0
2068,3.0,3.0
2069,1.0,1.0
2070,3.0,4.0
2071,2.0,7.0
2072,1.0,3.0
2073,1.0,5.0
2074,3.0,0.0
2075,3.0,4.0
2076,1.0,5.0
2077,1.0,5.0
2078,4.0,1.0
2079,2.0,9.0
2080,1.0,3.0
2081,1.0,4.0
2082,1.0,3.0
2083,1.0,10.0
2084,1.0,6.0
2085,1.0,6.0
2086,0.0,6.0
2087,3.0,6.0
2088,1.0,5.0
2089,2.0,2.0
2090,1.0,8.0
2091,4.0,4.0
2092,2.0,7.0
2093,1.0,4.0
2094,3.0,6.0
2095,1.0,5.0
2096,0.0,1.0
2097,0.0,5.0
2098,2.0,8.0
2099,1.0,1.0
2100,4.0,4.0
