Year,Warm,Cold
2020,0.0,7.0
2021,3.0,1.0
2022,1.0,1.0
2023,1.0,4.0
2024,1.0,3.0
2025,2.0,7.0
2026,0.0,4.0
2027,2.0,4.0
2028,2.0,2.0
2029,0.0,4.0
2030,0.0,4.0
2031,1.0,4.0
2032,1.0,6.0
2033,1.0,3.0
2034,4.0,5.0
2035,4.0,3.0
2036,1.0,3.0
2037,1.0,6.0
2038,1.0,4.0
2039,0.0,3.0
2040,3.0,7.0
2041,0.0,3.0
2042,0.0,3.0
2043,1.0,2.0
2044,0.0,6.0
2045,1.0,7.0
2046,1.0,3.0
2047,4.0,4.0
2048,1.0,5.0
2049,0.0,3.0
2050,2.0,5.0
2051,3.0,5.0
2052,3.0,5.0
2053,1.0,6.0
2054,1.0,2.0
2055,0.0,3.0
2056,2.0,4.0
2057,2.0,4.0
2058,1.0,1.0
2059,2.0,5.0
2060,3.0,4.0
2061,1.0,6.0
2062,1.0,2.0
2063,3.0,6.0
2064,2.0,6.0
2065,1.0,5.0
2066,1.0,4.0
2067,2.0,5.0
2068,1.0,5.0
2069,2.0,2.0
2070,1.0,3.0
2071,2.0,4.0
2072,0.0,2.0
2073,1.0,3.0
2074,2.0,3.0
2075,3.0,7.0
2076,1.0,5.0
2077,2.0,6.0
2078,1.0,4.0
2079,2.0,3.0
2080,0.0,3.0
2081,3.0,2.0
2082,0.0,6.0
2083,5.0,6.0
2084,0.0,3.0
2085,0.0,0.0
2086,0.0,4.0
2087,1.0,8.0
2088,6.0,5.0
2089,3.0,3.0
2090,3.0,6.0
2091,3.0,4.0
2092,0.0,8.0
2093,0.0,5.0
2094,0.0,5.0
2095,3.0,6.0
2096,2.0,5.0
2097,2.0,6.0
2098,2.0,6.0
2099,1.0,4.0
2100,2.0,4.0
