Year,Warm,Cold
2020,3.0,3.0
2021,3.0,4.0
2022,1.0,2.0
2023,1.0,7.0
2024,3.0,2.0
2025,2.0,1.0
2026,2.0,5.0
2027,2.0,5.0
2028,1.0,3.0
2029,2.0,3.0
2030,2.0,8.0
2031,3.0,4.0
2032,1.0,3.0
2033,1.0,7.0
2034,1.0,2.0
2035,0.0,3.0
2036,1.0,4.0
2037,2.0,6.0
2038,4.0,2.0
2039,2.0,7.0
2040,2.0,6.0
2041,1.0,2.0
2042,0.0,1.0
2043,0.0,4.0
2044,1.0,2.0
2045,1.0,6.0
2046,2.0,4.0
2047,1.0,3.0
2048,2.0,6.0
2049,2.0,6.0
2050,1.0,1.0
2051,0.0,4.0
2052,2.0,3.0
2053,1.0,2.0
2054,2.0,4.0
2055,1.0,8.0
2056,1.0,3.0
2057,0.0,4.0
2058,2.0,4.0
2059,4.0,6.0
2060,2.0,4.0
2061,2.0,2.0
2062,1.0,8.0
2063,0.0,2.0
2064,4.0,2.0
2065,0.0,1.0
2066,0.0,3.0
2067,2.0,2.0
2068,2.0,6.0
2069,1.0,7.0
2070,0.0,3.0
2071,4.0,5.0
2072,0.0,2.0
2073,1.0,1.0
2074,2.0,2.0
2075,1.0,7.0
2076,0.0,3.0
2077,1.0,1.0
2078,0.0,3.0
2079,1.0,3.0
2080,1.0,6.0
2081,2.0,1.0
2082,2.0,3.0
2083,0.0,3.0
2084,1.0,3.0
2085,1.0,3.0
2086,1.0,4.0
2087,3.0,4.0
2088,2.0,5.0
2089,1.0,6.0
2090,1.0,5.0
2091,1.0,2.0
2092,1.0,9.0
2093,3.0,6.0
2094,3.0,6.0
2095,1.0,4.0
2096,2.0,4.0
2097,2.0,3.0
2098,1.0,1.0
2099,1.0,5.0
2100,2.0,6.0
