Year,Warm,Cold
2020,3.0,3.0
2021,1.0,4.0
2022,0.0,3.0
2023,0.0,4.0
2024,1.0,5.0
2025,3.0,10.0
2026,4.0,6.0
2027,1.0,7.0
2028,2.0,1.0
2029,1.0,2.0
2030,3.0,6.0
2031,1.0,4.0
2032,2.0,3.0
2033,1.0,6.0
2034,4.0,6.0
2035,0.0,3.0
2036,1.0,4.0
2037,2.0,4.0
2038,4.0,4.0
2039,2.0,3.0
2040,1.0,6.0
2041,1.0,2.0
2042,1.0,6.0
2043,1.0,1.0
2044,0.0,4.0
2045,2.0,3.0
2046,2.0,3.0
2047,1.0,4.0
2048,2.0,5.0
2049,4.0,6.0
2050,1.0,5.0
2051,1.0,5.0
2052,1.0,2.0
2053,2.0,6.0
2054,3.0,2.0
2055,0.0,4.0
2056,1.0,4.0
2057,1.0,2.0
2058,2.0,3.0
2059,3.0,1.0
2060,1.0,4.0
2061,1.0,5.0
2062,0.0,7.0
2063,2.0,5.0
2064,2.0,4.0
2065,0.0,4.0
2066,3.0,8.0
2067,1.0,7.0
2068,2.0,2.0
2069,0.0,6.0
2070,2.0,1.0
2071,5.0,3.0
2072,1.0,3.0
2073,2.0,7.0
2074,0.0,4.0
2075,1.0,6.0
2076,2.0,7.0
2077,1.0,3.0
2078,2.0,2.0
2079,2.0,0.0
2080,0.0,5.0
2081,1.0,4.0
2082,3.0,4.0
2083,0.0,4.0
2084,2.0,6.0
2085,1.0,3.0
2086,3.0,5.0
2087,3.0,4.0
2088,0.0,8.0
2089,1.0,2.0
2090,0.0,1.0
2091,2.0,4.0
2092,0.0,0.0
2093,3.0,5.0
2094,1.0,5.0
2095,0.0,4.0
2096,0.0,4.0
2097,4.0,6.0
2098,0.0,7.0
2099,3.0,4.0
2100,3.0,5.0
