Year,Warm,Cold
2020,2.0,0.0
2021,2.0,6.0
2022,1.0,3.0
2023,0.0,7.0
2024,3.0,5.0
2025,2.0,3.0
2026,2.0,3.0
2027,1.0,7.0
2028,0.0,4.0
2029,1.0,2.0
2030,0.0,10.0
2031,2.0,8.0
2032,1.0,3.0
2033,0.0,3.0
2034,2.0,4.0
2035,2.0,4.0
2036,2.0,6.0
2037,2.0,1.0
2038,0.0,4.0
2039,0.0,5.0
2040,1.0,3.0
2041,2.0,5.0
2042,0.0,5.0
2043,2.0,5.0
2044,0.0,1.0
2045,0.0,4.0
2046,1.0,0.0
2047,2.0,7.0
2048,0.0,3.0
2049,3.0,8.0
2050,5.0,2.0
2051,1.0,4.0
2052,3.0,4.0
2053,0.0,5.0
2054,1.0,5.0
2055,2.0,4.0
2056,0.0,1.0
2057,1.0,5.0
2058,0.0,5.0
2059,0.0,3.0
2060,1.0,1.0
2061,2.0,1.0
2062,0.0,4.0
2063,3.0,7.0
2064,2.0,6.0
2065,1.0,0.0
2066,2.0,6.0
2067,0.0,2.0
2068,2.0,6.0
2069,3.0,1.0
2070,1.0,4.0
2071,2.0,6.0
2072,1.0,6.0
2073,2.0,6.0
2074,4.0,8.0
2075,2.0,3.0
2076,0.0,3.0
2077,2.0,0.0
2078,2.0,6.0
2079,4.0,3.0
2080,2.0,1.0
2081,1.0,1.0
2082,1.0,5.0
2083,2.0,4.0
2084,0.0,9.0
2085,1.0,4.0
2086,0.0,1.0
2087,0.0,3.0
2088,2.0,2.0
2089,1.0,4.0
2090,1.0,5.0
2091,0.0,3.0
2092,1.0,3.0
2093,1.0,8.0
2094,1.0,5.0
2095,2.0,2.0
2096,1.0,2.0
2097,2.0,4.0
2098,2.0,2.0
2099,1.0,2.0
2100,2.0,5.0
