Year,Warm,Cold
2020,0.0,4.0
2021,4.0,2.0
2022,1.0,3.0
2023,1.0,3.0
2024,3.0,4.0
2025,0.0,2.0
2026,0.0,4.0
2027,2.0,5.0
2028,1.0,1.0
2029,2.0,5.0
2030,1.0,1.0
2031,2.0,3.0
2032,3.0,3.0
2033,1.0,4.0
2034,3.0,5.0
2035,1.0,2.0
2036,0.0,1.0
2037,0.0,3.0
2038,2.0,8.0
2039,2.0,5.0
2040,3.0,6.0
2041,0.0,4.0
2042,0.0,6.0
2043,1.0,3.0
2044,1.0,3.0
2045,1.0,2.0
2046,0.0,6.0
2047,2.0,5.0
2048,1.0,4.0
2049,0.0,4.0
2050,2.0,8.0
2051,1.0,4.0
2052,1.0,4.0
2053,1.0,3.0
2054,1.0,3.0
2055,1.0,2.0
2056,2.0,4.0
2057,0.0,6.0
2058,1.0,5.0
2059,3.0,5.0
2060,2.0,4.0
2061,2.0,2.0
2062,1.0,4.0
2063,0.0,5.0
2064,0.0,4.0
2065,1.0,7.0
2066,3.0,5.0
2067,2.0,2.0
2068,0.0,2.0
2069,2.0,2.0
2070,3.0,7.0
2071,1.0,2.0
2072,0.0,3.0
2073,2.0,5.0
2074,0.0,1.0
2075,1.0,4.0
2076,4.0,7.0
2077,4.0,3.0
2078,2.0,1.0
2079,1.0,1.0
2080,0.0,1.0
2081,1.0,2.0
2082,1.0,4.0
2083,0.0,5.0
2084,2.0,2.0
2085,4.0,5.0
2086,3.0,4.0
2087,0.0,5.0
2088,1.0,1.0
2089,0.0,4.0
2090,2.0,4.0
2091,3.0,4.0
2092,1.0,5.0
2093,1.0,4.0
2094,2.0,4.0
2095,3.0,4.0
2096,0.0,4.0
2097,3.0,7.0
2098,3.0,5.0
2099,0.0,2.0
2100,1.0,3.0
