Year,Warm,Cold
2020,0.0,4.0
2021,2.0,2.0
2022,0.0,4.0
2023,0.0,6.0
2024,2.0,4.0
2025,0.0,3.0
2026,2.0,5.0
2027,4.0,3.0
2028,0.0,6.0
2029,0.0,6.0
2030,0.0,3.0
2031,1.0,1.0
2032,0.0,2.0
2033,0.0,1.0
2034,0.0,8.0
2035,0.0,2.0
2036,3.0,2.0
2037,4.0,4.0
2038,1.0,6.0
2039,0.0,1.0
2040,0.0,3.0
2041,0.0,7.0
2042,1.0,2.0
2043,1.0,3.0
2044,2.0,5.0
2045,2.0,4.0
2046,1.0,3.0
2047,2.0,4.0
2048,3.0,6.0
2049,1.0,5.0
2050,2.0,9.0
2051,2.0,5.0
2052,1.0,4.0
2053,0.0,6.0
2054,1.0,6.0
2055,1.0,1.0
2056,3.0,3.0
2057,2.0,5.0
2058,0.0,4.0
2059,1.0,4.0
2060,1.0,3.0
2061,5.0,4.0
2062,1.0,4.0
2063,0.0,1.0
2064,1.0,2.0
2065,1.0,2.0
2066,4.0,1.0
2067,3.0,2.0
2068,1.0,3.0
2069,5.0,5.0
2070,1.0,9.0
2071,0.0,6.0
2072,1.0,2.0
2073,1.0,3.0
2074,0.0,7.0
2075,1.0,6.0
2076,1.0,4.0
2077,0.0,3.0
2078,2.0,5.0
2079,2.0,3.0
2080,5.0,6.0
2081,0.0,4.0
2082,1.0,8.0
2083,1.0,5.0
2084,2.0,5.0
2085,0.0,6.0
2086,2.0,4.0
2087,1.0,1.0
2088,1.0,2.0
2089,1.0,6.0
2090,4.0,3.0
2091,2.0,3.0
2092,1.0,6.0
2093,1.0,2.0
2094,1.0,4.0
2095,3.0,6.0
2096,2.0,2.0
2097,2.0,6.0
2098,2.0,4.0
2099,1.0,1.0
2100,2.0,2.0
