Year,Warm,Cold
2020,1.0,4.0
2021,1.0,6.0
2022,0.0,3.0
2023,1.0,6.0
2024,2.0,2.0
2025,2.0,5.0
2026,3.0,3.0
2027,1.0,1.0
2028,1.0,5.0
2029,2.0,4.0
2030,3.0,6.0
2031,1.0,5.0
2032,1.0,3.0
2033,0.0,2.0
2034,1.0,5.0
2035,1.0,6.0
2036,0.0,5.0
2037,0.0,4.0
2038,1.0,2.0
2039,4.0,6.0
2040,5.0,4.0
2041,0.0,2.0
2042,0.0,7.0
2043,5.0,4.0
2044,5.0,3.0
2045,1.0,2.0
2046,6.0,4.0
2047,0.0,7.0
2048,0.0,4.0
2049,1.0,3.0
2050,1.0,8.0
2051,2.0,3.0
2052,2.0,6.0
2053,2.0,4.0
2054,0.0,7.0
2055,1.0,6.0
2056,4.0,2.0
2057,0.0,5.0
2058,1.0,4.0
2059,0.0,0.0
2060,0.0,0.0
2061,2.0,1.0
2062,2.0,3.0
2063,1.0,2.0
2064,3.0,2.0
2065,0.0,5.0
2066,1.0,9.0
2067,0.0,8.0
2068,2.0,3.0
2069,3.0,3.0
2070,2.0,4.0
2071,1.0,4.0
2072,3.0,6.0
2073,0.0,3.0
2074,3.0,6.0
2075,2.0,3.0
2076,3.0,7.0
2077,2.0,8.0
2078,3.0,3.0
2079,1.0,4.0
2080,1.0,4.0
2081,1.0,5.0
2082,3.0,9.0
2083,0.0,9.0
2084,0.0,5.0
2085,1.0,4.0
2086,3.0,7.0
2087,0.0,8.0
2088,2.0,3.0
2089,0.0,2.0
2090,1.0,5.0
2091,2.0,7.0
2092,2.0,4.0
2093,1.0,1.0
2094,4.0,2.0
2095,0.0,5.0
2096,0.0,4.0
2097,3.0,6.0
2098,1.0,3.0
2099,2.0,5.0
2100,0.0,4.0
