Year,Warm,Cold
2020,3.0,5.0
2021,4.0,3.0
2022,1.0,3.0
2023,0.0,3.0
2024,1.0,3.0
2025,3.0,4.0
2026,2.0,2.0
2027,3.0,1.0
2028,2.0,3.0
2029,2.0,3.0
2030,0.0,2.0
2031,2.0,6.0
2032,1.0,4.0
2033,0.0,2.0
2034,1.0,5.0
2035,0.0,5.0
2036,3.0,5.0
2037,1.0,5.0
2038,1.0,5.0
2039,2.0,7.0
2040,4.0,10.0
2041,3.0,7.0
2042,2.0,4.0
2043,0.0,4.0
2044,0.0,5.0
2045,1.0,1.0
2046,4.0,5.0
2047,1.0,2.0
2048,1.0,1.0
2049,1.0,7.0
2050,1.0,9.0
2051,2.0,3.0
2052,2.0,6.0
2053,1.0,3.0
2054,0.0,6.0
2055,1.0,4.0
2056,1.0,6.0
2057,1.0,7.0
2058,0.0,4.0
2059,2.0,4.0
2060,1.0,5.0
2061,3.0,3.0
2062,2.0,4.0
2063,1.0,6.0
2064,1.0,4.0
2065,1.0,3.0
2066,1.0,5.0
2067,1.0,3.0
2068,7.0,3.0
2069,2.0,2.0
2070,1.0,5.0
2071,2.0,9.0
2072,0.0,3.0
2073,2.0,5.0
2074,2.0,6.0
2075,3.0,3.0
2076,2.0,5.0
2077,3.0,6.0
2078,1.0,4.0
2079,2.0,1.0
2080,2.0,2.0
2081,1.0,6.0
2082,2.0,7.0
2083,1.0,6.0
2084,0.0,4.0
2085,1.0,6.0
2086,1.0,3.0
2087,4.0,1.0
2088,2.0,5.0
2089,2.0,4.0
2090,2.0,3.0
2091,1.0,6.0
2092,1.0,2.0
2093,1.0,5.0
2094,2.0,4.0
2095,3.0,3.0
2096,0.0,3.0
2097,2.0,3.0
2098,0.0,1.0
2099,1.0,8.0
2100,0.0,6.0
