Year,Warm,Cold
2020,2.0,2.0
2021,2.0,8.0
2022,1.0,2.0
2023,2.0,4.0
2024,1.0,6.0
2025,2.0,4.0
2026,3.0,2.0
2027,1.0,6.0
2028,3.0,5.0
2029,1.0,5.0
2030,0.0,3.0
2031,1.0,2.0
2032,1.0,6.0
2033,3.0,9.0
2034,2.0,6.0
2035,3.0,2.0
2036,0.0,8.0
2037,3.0,3.0
2038,1.0,8.0
2039,1.0,1.0
2040,1.0,3.0
2041,2.0,2.0
2042,3.0,5.0
2043,2.0,4.0
2044,0.0,8.0
2045,0.0,4.0
2046,2.0,5.0
2047,3.0,2.0
2048,2.0,2.0
2049,0.0,8.0
2050,1.0,6.0
2051,1.0,2.0
2052,2.0,4.0
2053,1.0,6.0
2054,0.0,5.0
2055,1.0,2.0
2056,1.0,5.0
2057,3.0,4.0
2058,0.0,3.0
2059,0.0,4.0
2060,2.0,4.0
2061,2.0,9.0
2062,0.0,4.0
2063,1.0,4.0
2064,2.0,7.0
2065,2.0,4.0
2066,2.0,3.0
2067,0.0,4.0
2068,3.0,5.0
2069,1.0,4.0
2070,1.0,1.0
2071,3.0,3.0
2072,2.0,3.0
2073,2.0,3.0
2074,3.0,5.0
2075,4.0,1.0
2076,4.0,0.0
2077,3.0,3.0
2078,1.0,7.0
2079,3.0,6.0
2080,0.0,6.0
2081,0.0,6.0
2082,0.0,3.0
2083,1.0,5.0
2084,2.0,3.0
2085,0.0,7.0
2086,0.0,10.0
2087,0.0,3.0
2088,3.0,6.0
2089,4.0,6.0
2090,0.0,5.0
2091,1.0,3.0
2092,2.0,2.0
2093,0.0,3.0
2094,1.0,6.0
2095,1.0,3.0
2096,0.0,4.0
2097,1.0,4.0
2098,3.0,6.0
2099,2.0,4.0
2100,1.0,7.0
