Year,Warm,Cold
2020,3.0,7.0
2021,1.0,8.0
2022,0.0,2.0
2023,1.0,4.0
2024,2.0,1.0
2025,1.0,7.0
2026,0.0,4.0
2027,2.0,4.0
2028,2.0,2.0
2029,1.0,2.0
2030,1.0,2.0
2031,1.0,3.0
2032,0.0,4.0
2033,2.0,4.0
2034,0.0,6.0
2035,2.0,5.0
2036,3.0,0.0
2037,3.0,9.0
2038,2.0,1.0
2039,1.0,10.0
2040,0.0,3.0
2041,0.0,6.0
2042,1.0,3.0
2043,2.0,2.0
2044,1.0,1.0
2045,2.0,3.0
2046,2.0,1.0
2047,3.0,3.0
2048,5.0,0.0
2049,1.0,5.0
2050,2.0,7.0
2051,1.0,5.0
2052,3.0,4.0
2053,1.0,6.0
2054,0.0,7.0
2055,1.0,1.0
2056,1.0,3.0
2057,2.0,8.0
2058,2.0,6.0
2059,0.0,4.0
2060,0.0,2.0
2061,0.0,4.0
2062,1.0,10.0
2063,0.0,5.0
2064,1.0,5.0
2065,3.0,4.0
2066,4.0,7.0
2067,1.0,5.0
2068,1.0,5.0
2069,2.0,7.0
2070,1.0,5.0
2071,3.0,5.0
2072,2.0,3.0
2073,3.0,2.0
2074,0.0,4.0
2075,0.0,7.0
2076,0.0,6.0
2077,1.0,5.0
2078,1.0,3.0
2079,3.0,1.0
2080,2.0,5.0
2081,2.0,4.0
2082,2.0,6.0
2083,0.0,4.0
2084,1.0,4.0
2085,2.0,5.0
2086,2.0,5.0
2087,3.0,3.0
2088,2.0,3.0
2089,3.0,5.0
2090,1.0,5.0
2091,0.0,4.0
2092,1.0,8.0
2093,0.0,4.0
2094,0.0,5.0
2095,2.0,4.0
2096,3.0,7.0
2097,4.0,5.0
2098,2.0,3.0
2099,1.0,2.0
2100,2.0,8.0
