Year,Warm,Cold
2020,2.0,3.0
2021,1.0,9.0
2022,0.0,3.0
2023,0.0,8.0
2024,2.0,5.0
2025,1.0,1.0
2026,0.0,5.0
2027,1.0,5.0
2028,1.0,3.0
2029,3.0,3.0
2030,3.0,9.0
2031,3.0,5.0
2032,3.0,4.0
2033,1.0,4.0
2034,3.0,6.0
2035,2.0,3.0
2036,0.0,1.0
2037,3.0,4.0
2038,2.0,3.0
2039,2.0,3.0
2040,1.0,6.0
2041,2.0,2.0
2042,1.0,4.0
2043,1.0,1.0
2044,2.0,2.0
2045,0.0,7.0
2046,2.0,4.0
2047,1.0,4.0
2048,1.0,4.0
2049,2.0,6.0
2050,0.0,2.0
2051,2.0,6.0
2052,1.0,4.0
2053,2.0,1.0
2054,2.0,1.0
2055,0.0,4.0
2056,2.0,3.0
2057,0.0,6.0
2058,4.0,4.0
2059,3.0,3.0
2060,3.0,0.0
2061,0.0,4.0
2062,2.0,5.0
2063,3.0,5.0
2064,4.0,6.0
2065,1.0,4.0
2066,1.0,4.0
2067,0.0,6.0
2068,1.0,5.0
2069,2.0,5.0
2070,4.0,0.0
2071,2.0,10.0
2072,3.0,3.0
2073,1.0,4.0
2074,3.0,2.0
2075,2.0,1.0
2076,0.0,5.0
2077,2.0,4.0
2078,2.0,6.0
2079,0.0,4.0
2080,4.0,3.0
2081,1.0,2.0
2082,5.0,3.0
2083,2.0,4.0
2084,1.0,5.0
2085,1.0,1.0
2086,3.0,6.0
2087,0.0,1.0
2088,3.0,5.0
2089,0.0,7.0
2090,0.0,7.0
2091,1.0,3.0
2092,0.0,2.0
2093,2.0,0.0
2094,2.0,7.0
2095,3.0,4.0
2096,2.0,2.0
2097,1.0,2.0
2098,1.0,8.0
2099,0.0,5.0
2100,0.0,0.0
