Year,Warm,Cold
2020,1.0,5.0
2021,4.0,3.0
2022,2.0,4.0
2023,2.0,5.0
2024,1.0,5.0
2025,2.0,5.0
2026,1.0,2.0
2027,4.0,8.0
2028,1.0,5.0
2029,0.0,2.0
2030,0.0,5.0
2031,3.0,1.0
2032,3.0,4.0
2033,0.0,3.0
2034,2.0,8.0
2035,1.0,4.0
2036,0.0,4.0
2037,2.0,4.0
2038,0.0,3.0
2039,3.0,5.0
2040,1.0,4.0
2041,2.0,3.0
2042,3.0,4.0
2043,0.0,7.0
2044,0.0,5.0
2045,2.0,1.0
2046,2.0,3.0
2047,2.0,7.0
2048,3.0,3.0
2049,1.0,4.0
2050,2.0,5.0
2051,1.0,2.0
2052,1.0,5.0
2053,2.0,4.0
2054,1.0,5.0
2055,3.0,3.0
2056,3.0,3.0
2057,2.0,5.0
2058,2.0,1.0
2059,2.0,1.0
2060,1.0,1.0
2061,4.0,2.0
2062,3.0,4.0
2063,1.0,9.0
2064,0.0,6.0
2065,1.0,2.0
2066,1.0,5.0
2067,1.0,2.0
2068,1.0,4.0
2069,3.0,8.0
2070,3.0,5.0
2071,2.0,4.0
2072,1.0,5.0
2073,2.0,5.0
2074,2.0,3.0
2075,3.0,8.0
2076,2.0,4.0
2077,3.0,2.0
2078,1.0,3.0
2079,1.0,5.0
2080,0.0,3.0
2081,2.0,7.0
2082,2.0,5.0
2083,2.0,4.0
2084,0.0,4.0
2085,4.0,3.0
2086,0.0,6.0
2087,4.0,4.0
2088,3.0,1.0
2089,1.0,7.0
2090,0.0,4.0
2091,4.0,4.0
2092,1.0,4.0
2093,1.0,5.0
2094,2.0,9.0
2095,1.0,6.0
2096,1.0,2.0
2097,0.0,1.0
2098,1.0,3.0
2099,1.0,8.0
2100,1.0,3.0
