Year,Warm,Cold
2020,3.0,5.0
2021,5.0,4.0
2022,5.0,3.0
2023,0.0,2.0
2024,2.0,6.0
2025,2.0,3.0
2026,3.0,3.0
2027,2.0,2.0
2028,5.0,3.0
2029,1.0,5.0
2030,1.0,6.0
2031,2.0,2.0
2032,4.0,4.0
2033,0.0,3.0
2034,0.0,7.0
2035,1.0,1.0
2036,0.0,4.0
2037,0.0,5.0
2038,0.0,3.0
2039,1.0,4.0
2040,0.0,7.0
2041,2.0,5.0
2042,1.0,1.0
2043,0.0,5.0
2044,0.0,3.0
2045,2.0,3.0
2046,2.0,5.0
2047,1.0,1.0
2048,1.0,1.0
2049,1.0,6.0
2050,2.0,2.0
2051,1.0,4.0
2052,0.0,3.0
2053,1.0,5.0
2054,0.0,5.0
2055,1.0,4.0
2056,1.0,2.0
2057,4.0,3.0
2058,1.0,2.0
2059,3.0,6.0
2060,2.0,1.0
2061,1.0,2.0
2062,0.0,3.0
2063,0.0,1.0
2064,1.0,4.0
2065,0.0,5.0
2066,0.0,5.0
2067,1.0,10.0
2068,1.0,0.0
2069,2.0,3.0
2070,2.0,4.0
2071,5.0,3.0
2072,3.0,3.0
2073,3.0,6.0
2074,0.0,0.0
2075,2.0,5.0
2076,1.0,2.0
2077,2.0,4.0
2078,0.0,8.0
2079,1.0,2.0
2080,0.0,2.0
2081,3.0,4.0
2082,2.0,1.0
2083,0.0,6.0
2084,3.0,2.0
2085,0.0,0.0
2086,4.0,6.0
2087,1.0,1.0
2088,1.0,4.0
2089,1.0,4.0
2090,2.0,3.0
2091,1.0,4.0
2092,1.0,3.0
2093,1.0,5.0
2094,2.0,7.0
2095,0.0,9.0
2096,0.0,3.0
2097,3.0,6.0
2098,1.0,4.0
2099,0.0,3.0
2100,4.0,5.0
