Year,Warm,Cold
2020,5.0,7.0
2021,3.0,3.0
2022,0.0,2.0
2023,0.0,2.0
2024,2.0,9.0
2025,2.0,0.0
2026,1.0,5.0
2027,2.0,6.0
2028,2.0,0.0
2029,2.0,3.0
2030,0.0,1.0
2031,1.0,5.0
2032,2.0,4.0
2033,1.0,3.0
2034,3.0,4.0
2035,4.0,3.0
2036,1.0,1.0
2037,2.0,2.0
2038,1.0,5.0
2039,0.0,2.0
2040,1.0,2.0
2041,2.0,6.0
2042,1.0,2.0
2043,0.0,4.0
2044,1.0,2.0
2045,2.0,6.0
2046,2.0,5.0
2047,3.0,6.0
2048,1.0,3.0
2049,0.0,6.0
2050,2.0,2.0
2051,1.0,2.0
2052,2.0,2.0
2053,0.0,4.0
2054,3.0,4.0
2055,2.0,2.0
2056,0.0,2.0
2057,1.0,4.0
2058,2.0,3.0
2059,1.0,2.0
2060,1.0,5.0
2061,3.0,4.0
2062,4.0,7.0
2063,5.0,6.0
2064,4.0,8.0
2065,1.0,2.0
2066,1.0,7.0
2067,2.0,6.0
2068,2.0,2.0
2069,1.0,2.0
2070,2.0,2.0
2071,2.0,8.0
2072,4.0,5.0
2073,3.0,3.0
2074,1.0,3.0
2075,2.0,1.0
2076,1.0,7.0
2077,1.0,5.0
2078,1.0,5.0
2079,1.0,4.0
2080,1.0,3.0
2081,0.0,5.0
2082,1.0,5.0
2083,2.0,2.0
2084,1.0,2.0
2085,1.0,4.0
2086,0.0,3.0
2087,4.0,4.0
2088,0.0,3.0
2089,2.0,4.0
2090,1.0,1.0
2091,0.0,3.0
2092,1.0,4.0
2093,0.0,2.0
2094,0.0,3.0
2095,2.0,4.0
2096,2.0,3.0
2097,1.0,2.0
2098,2.0,2.0
2099,0.0,4.0
2100,2.0,5.0
