Year,Warm,Cold
2020,2.0,3.0
2021,0.0,5.0
2022,0.0,2.0
2023,4.0,5.0
2024,0.0,6.0
2025,2.0,2.0
2026,3.0,6.0
2027,2.0,4.0
2028,0.0,2.0
2029,2.0,4.0
2030,1.0,3.0
2031,0.0,5.0
2032,1.0,5.0
2033,0.0,4.0
2034,1.0,4.0
2035,3.0,2.0
2036,1.0,1.0
2037,0.0,9.0
2038,0.0,6.0
2039,2.0,3.0
2040,0.0,3.0
2041,3.0,5.0
2042,2.0,5.0
2043,1.0,4.0
2044,1.0,5.0
2045,2.0,5.0
2046,3.0,4.0
2047,1.0,4.0
2048,3.0,4.0
2049,1.0,4.0
2050,3.0,7.0
2051,1.0,0.0
2052,0.0,2.0
2053,3.0,4.0
2054,0.0,2.0
2055,2.0,8.0
2056,3.0,6.0
2057,2.0,1.0
2058,2.0,6.0
2059,1.0,5.0
2060,1.0,2.0
2061,1.0,3.0
2062,3.0,2.0
2063,0.0,4.0
2064,2.0,4.0
2065,2.0,5.0
2066,1.0,4.0
2067,1.0,3.0
2068,3.0,5.0
2069,4.0,3.0
2070,3.0,6.0
2071,1.0,5.0
2072,0.0,6.0
2073,1.0,4.0
2074,1.0,5.0
2075,5.0,0.0
2076,1.0,8.0
2077,0.0,9.0
2078,3.0,7.0
2079,2.0,2.0
2080,1.0,1.0
2081,1.0,6.0
2082,1.0,5.0
2083,0.0,1.0
2084,1.0,0.0
2085,0.0,0.0
2086,0.0,1.0
2087,0.0,5.0
2088,3.0,7.0
2089,3.0,3.0
2090,2.0,5.0
2091,1.0,5.0
2092,1.0,6.0
2093,1.0,7.0
2094,1.0,6.0
2095,4.0,8.0
2096,0.0,5.0
2097,2.0,4.0
2098,1.0,3.0
2099,0.0,5.0
2100,0.0,4.0
