Year,Warm,Cold
2020,1.0,9.0
2021,2.0,3.0
2022,0.0,8.0
2023,1.0,1.0
2024,1.0,7.0
2025,1.0,1.0
2026,1.0,3.0
2027,1.0,8.0
2028,0.0,3.0
2029,2.0,6.0
2030,0.0,4.0
2031,2.0,6.0
2032,3.0,4.0
2033,0.0,4.0
2034,1.0,7.0
2035,0.0,4.0
2036,1.0,8.0
2037,1.0,2.0
2038,1.0,4.0
2039,1.0,4.0
2040,0.0,3.0
2041,1.0,6.0
2042,2.0,3.0
2043,0.0,4.0
2044,2.0,5.0
2045,0.0,5.0
2046,0.0,4.0
2047,1.0,5.0
2048,2.0,3.0
2049,1.0,2.0
2050,1.0,3.0
2051,3.0,6.0
2052,2.0,1.0
2053,1.0,4.0
2054,1.0,5.0
2055,1.0,6.0
2056,0.0,0.0
2057,0.0,4.0
2058,4.0,0.0
2059,1.0,6.0
2060,3.0,2.0
2061,3.0,4.0
2062,3.0,3.0
2063,1.0,2.0
2064,1.0,7.0
2065,1.0,6.0
2066,0.0,2.0
2067,3.0,6.0
2068,0.0,6.0
2069,0.0,3.0
2070,2.0,3.0
2071,2.0,5.0
2072,0.0,4.0
2073,2.0,4.0
2074,0.0,1.0
2075,0.0,8.0
2076,1.0,5.0
2077,0.0,0.0
2078,1.0,4.0
2079,3.0,4.0
2080,0.0,3.0
2081,3.0,3.0
2082,5.0,0.0
2083,1.0,4.0
2084,2.0,1.0
2085,0.0,8.0
2086,2.0,3.0
2087,3.0,4.0
2088,2.0,8.0
2089,0.0,3.0
2090,0.0,7.0
2091,0.0,5.0
2092,3.0,5.0
2093,4.0,6.0
2094,2.0,4.0
2095,0.0,6.0
2096,1.0,5.0
2097,0.0,2.0
2098,1.0,5.0
2099,1.0,3.0
2100,1.0,4.0
