Year,Warm,Cold
2020,1.0,6.0
2021,0.0,6.0
2022,2.0,6.0
2023,2.0,2.0
2024,1.0,3.0
2025,1.0,4.0
2026,1.0,5.0
2027,3.0,4.0
2028,2.0,8.0
2029,1.0,5.0
2030,3.0,2.0
2031,1.0,3.0
2032,2.0,5.0
2033,2.0,6.0
2034,0.0,5.0
2035,1.0,5.0
2036,2.0,2.0
2037,0.0,3.0
2038,0.0,5.0
2039,1.0,1.0
2040,0.0,8.0
2041,1.0,4.0
2042,4.0,4.0
2043,1.0,6.0
2044,2.0,3.0
2045,0.0,5.0
2046,1.0,3.0
2047,1.0,6.0
2048,3.0,5.0
2049,0.0,6.0
2050,1.0,6.0
2051,0.0,4.0
2052,2.0,7.0
2053,3.0,5.0
2054,2.0,3.0
2055,2.0,3.0
2056,2.0,5.0
2057,3.0,5.0
2058,3.0,6.0
2059,1.0,0.0
2060,0.0,3.0
2061,1.0,3.0
2062,1.0,4.0
2063,0.0,4.0
2064,4.0,6.0
2065,2.0,4.0
2066,1.0,2.0
2067,3.0,2.0
2068,3.0,0.0
2069,0.0,7.0
2070,2.0,5.0
2071,0.0,7.0
2072,2.0,5.0
2073,0.0,5.0
2074,4.0,5.0
2075,1.0,2.0
2076,0.0,2.0
2077,7.0,2.0
2078,1.0,6.0
2079,0.0,5.0
2080,1.0,4.0
2081,1.0,5.0
2082,3.0,3.0
2083,2.0,4.0
2084,1.0,4.0
2085,1.0,4.0
2086,0.0,5.0
2087,3.0,0.0
2088,2.0,1.0
2089,2.0,4.0
2090,3.0,4.0
2091,2.0,4.0
2092,1.0,5.0
2093,1.0,5.0
2094,1.0,2.0
2095,1.0,4.0
2096,1.0,1.0
2097,4.0,3.0
2098,2.0,4.0
2099,4.0,1.0
2100,3.0,6.0
