Year,Warm,Cold
2020,1.0,2.0
2021,2.0,0.0
2022,1.0,7.0
2023,3.0,3.0
2024,2.0,4.0
2025,1.0,4.0
2026,2.0,12.0
2027,3.0,5.0
2028,1.0,4.0
2029,1.0,5.0
2030,1.0,4.0
2031,1.0,6.0
2032,1.0,3.0
2033,0.0,3.0
2034,1.0,4.0
2035,0.0,3.0
2036,1.0,3.0
2037,3.0,5.0
2038,1.0,3.0
2039,2.0,5.0
2040,1.0,2.0
2041,0.0,2.0
2042,2.0,1.0
2043,3.0,5.0
2044,5.0,3.0
2045,1.0,2.0
2046,2.0,3.0
2047,0.0,4.0
2048,2.0,1.0
2049,1.0,10.0
2050,0.0,1.0
2051,0.0,9.0
2052,1.0,5.0
2053,0.0,2.0
2054,1.0,3.0
2055,3.0,2.0
2056,1.0,5.0
2057,2.0,5.0
2058,3.0,4.0
2059,4.0,4.0
2060,2.0,6.0
2061,0.0,4.0
2062,2.0,5.0
2063,1.0,5.0
2064,1.0,5.0
2065,1.0,4.0
2066,2.0,2.0
2067,2.0,6.0
2068,0.0,7.0
2069,1.0,2.0
2070,1.0,4.0
2071,4.0,6.0
2072,2.0,8.0
2073,3.0,3.0
2074,1.0,3.0
2075,2.0,10.0
2076,0.0,2.0
2077,0.0,10.0
2078,1.0,3.0
2079,2.0,3.0
2080,0.0,4.0
2081,0.0,5.0
2082,2.0,7.0
2083,2.0,3.0
2084,0.0,6.0
2085,0.0,2.0
2086,3.0,3.0
2087,3.0,4.0
2088,0.0,3.0
2089,2.0,6.0
2090,1.0,8.0
2091,0.0,4.0
2092,0.0,6.0
2093,2.0,5.0
2094,1.0,1.0
2095,3.0,4.0
2096,1.0,3.0
2097,2.0,5.0
2098,2.0,2.0
2099,1.0,4.0
2100,2.0,5.0
