Year,Warm,Cold
2020,3.0,2.0
2021,2.0,3.0
2022,0.0,4.0
2023,1.0,1.0
2024,0.0,6.0
2025,3.0,9.0
2026,4.0,5.0
2027,2.0,2.0
2028,2.0,4.0
2029,1.0,6.0
2030,1.0,5.0
2031,3.0,4.0
2032,0.0,6.0
2033,0.0,6.0
2034,1.0,9.0
2035,1.0,3.0
2036,1.0,4.0
2037,3.0,9.0
2038,0.0,4.0
2039,3.0,7.0
2040,0.0,2.0
2041,2.0,5.0
2042,1.0,5.0
2043,0.0,2.0
2044,0.0,2.0
2045,1.0,3.0
2046,1.0,7.0
2047,2.0,1.0
2048,1.0,4.0
2049,1.0,2.0
2050,3.0,4.0
2051,2.0,4.0
2052,1.0,7.0
2053,2.0,1.0
2054,0.0,4.0
2055,0.0,1.0
2056,2.0,3.0
2057,2.0,0.0
2058,1.0,3.0
2059,1.0,1.0
2060,0.0,4.0
2061,3.0,3.0
2062,3.0,6.0
2063,4.0,9.0
2064,0.0,3.0
2065,1.0,4.0
2066,0.0,3.0
2067,0.0,5.0
2068,1.0,3.0
2069,1.0,5.0
2070,3.0,8.0
2071,0.0,2.0
2072,2.0,3.0
2073,1.0,4.0
2074,2.0,0.0
2075,1.0,3.0
2076,0.0,4.0
2077,2.0,2.0
2078,0.0,4.0
2079,0.0,5.0
2080,0.0,4.0
2081,3.0,6.0
2082,1.0,6.0
2083,3.0,3.0
2084,3.0,5.0
2085,2.0,3.0
2086,0.0,5.0
2087,1.0,7.0
2088,3.0,5.0
2089,1.0,5.0
2090,2.0,7.0
2091,1.0,4.0
2092,1.0,2.0
2093,2.0,2.0
2094,3.0,1.0
2095,1.0,5.0
2096,1.0,6.0
2097,3.0,3.0
2098,3.0,4.0
2099,2.0,1.0
2100,2.0,7.0
