Year,Warm,Cold
2020,1.0,5.0
2021,0.0,6.0
2022,2.0,7.0
2023,2.0,5.0
2024,0.0,2.0
2025,3.0,7.0
2026,2.0,1.0
2027,3.0,4.0
2028,1.0,5.0
2029,1.0,3.0
2030,1.0,3.0
2031,2.0,6.0
2032,3.0,4.0
2033,2.0,3.0
2034,4.0,5.0
2035,2.0,4.0
2036,1.0,4.0
2037,1.0,5.0
2038,2.0,9.0
2039,4.0,4.0
2040,0.0,4.0
2041,2.0,5.0
2042,2.0,3.0
2043,2.0,7.0
2044,0.0,5.0
2045,0.0,2.0
2046,0.0,8.0
2047,1.0,3.0
2048,0.0,4.0
2049,0.0,4.0
2050,1.0,5.0
2051,1.0,4.0
2052,1.0,4.0
2053,1.0,7.0
2054,2.0,4.0
2055,0.0,3.0
2056,2.0,8.0
2057,0.0,3.0
2058,1.0,2.0
2059,0.0,5.0
2060,2.0,4.0
2061,1.0,5.0
2062,2.0,1.0
2063,1.0,1.0
2064,2.0,4.0
2065,2.0,9.0
2066,4.0,4.0
2067,0.0,5.0
2068,2.0,6.0
2069,0.0,4.0
2070,2.0,6.0
2071,1.0,1.0
2072,1.0,8.0
2073,3.0,8.0
2074,1.0,6.0
2075,0.0,1.0
2076,1.0,6.0
2077,0.0,9.0
2078,2.0,3.0
2079,1.0,3.0
2080,3.0,5.0
2081,2.0,2.0
2082,2.0,5.0
2083,1.0,3.0
2084,2.0,4.0
2085,1.0,0.0
2086,0.0,2.0
2087,1.0,10.0
2088,3.0,2.0
2089,1.0,4.0
2090,3.0,9.0
2091,1.0,5.0
2092,0.0,5.0
2093,2.0,4.0
2094,0.0,5.0
2095,0.0,6.0
2096,4.0,2.0
2097,1.0,5.0
2098,1.0,9.0
2099,1.0,4.0
2100,1.0,8.0
