Year,Warm,Cold
2020,2.0,7.0
2021,1.0,3.0
2022,1.0,5.0
2023,0.0,5.0
2024,0.0,5.0
2025,2.0,4.0
2026,2.0,4.0
2027,1.0,6.0
2028,2.0,4.0
2029,1.0,6.0
2030,2.0,5.0
2031,1.0,4.0
2032,4.0,4.0
2033,2.0,6.0
2034,3.0,4.0
2035,1.0,5.0
2036,3.0,2.0
2037,4.0,5.0
2038,3.0,5.0
2039,1.0,2.0
2040,1.0,1.0
2041,3.0,4.0
2042,2.0,5.0
2043,0.0,0.0
2044,4.0,2.0
2045,0.0,5.0
2046,3.0,5.0
2047,2.0,3.0
2048,1.0,0.0
2049,2.0,3.0
2050,5.0,1.0
2051,4.0,6.0
2052,1.0,2.0
2053,1.0,4.0
2054,1.0,3.0
2055,1.0,3.0
2056,0.0,2.0
2057,1.0,1.0
2058,0.0,7.0
2059,0.0,4.0
2060,1.0,3.0
2061,2.0,1.0
2062,1.0,4.0
2063,2.0,4.0
2064,1.0,2.0
2065,1.0,4.0
2066,0.0,4.0
2067,3.0,3.0
2068,0.0,3.0
2069,1.0,5.0
2070,1.0,6.0
2071,3.0,9.0
2072,0.0,9.0
2073,1.0,4.0
2074,2.0,6.0
2075,3.0,4.0
2076,2.0,3.0
2077,2.0,3.0
2078,2.0,3.0
2079,3.0,5.0
2080,0.0,7.0
2081,1.0,2.0
2082,3.0,2.0
2083,1.0,3.0
2084,2.0,1.0
2085,3.0,5.0
2086,3.0,8.0
2087,2.0,3.0
2088,4.0,5.0
2089,4.0,3.0
2090,1.0,5.0
2091,1.0,3.0
2092,2.0,7.0
2093,1.0,4.0
2094,3.0,2.0
2095,4.0,1.0
2096,1.0,4.0
2097,1.0,2.0
2098,3.0,3.0
2099,0.0,3.0
2100,3.0,3.0
