Year,Warm,Cold
2020,1.0,4.0
2021,2.0,4.0
2022,2.0,1.0
2023,5.0,7.0
2024,0.0,3.0
2025,2.0,5.0
2026,2.0,1.0
2027,0.0,7.0
2028,0.0,2.0
2029,2.0,5.0
2030,2.0,3.0
2031,1.0,2.0
2032,1.0,2.0
2033,1.0,3.0
2034,1.0,3.0
2035,5.0,3.0
2036,2.0,4.0
2037,1.0,3.0
2038,3.0,3.0
2039,4.0,4.0
2040,2.0,3.0
2041,1.0,3.0
2042,3.0,4.0
2043,3.0,6.0
2044,1.0,6.0
2045,1.0,2.0
2046,2.0,3.0
2047,2.0,5.0
2048,2.0,3.0
2049,2.0,5.0
2050,2.0,4.0
2051,0.0,1.0
2052,1.0,3.0
2053,4.0,3.0
2054,3.0,3.0
2055,0.0,4.0
2056,2.0,8.0
2057,3.0,5.0
2058,1.0,6.0
2059,1.0,4.0
2060,1.0,9.0
2061,3.0,2.0
2062,2.0,2.0
2063,0.0,4.0
2064,1.0,4.0
2065,1.0,5.0
2066,4.0,3.0
2067,1.0,3.0
2068,2.0,2.0
2069,0.0,8.0
2070,2.0,4.0
2071,3.0,6.0
2072,2.0,3.0
2073,4.0,2.0
2074,3.0,5.0
2075,0.0,3.0
2076,2.0,2.0
2077,0.0,4.0
2078,0.0,5.0
2079,1.0,6.0
2080,1.0,2.0
2081,1.0,3.0
2082,0.0,2.0
2083,1.0,4.0
2084,1.0,5.0
2085,2.0,4.0
2086,1.0,1.0
2087,2.0,4.0
2088,1.0,1.0
2089,1.0,2.0
2090,0.0,5.0
2091,1.0,1.0
2092,4.0,7.0
2093,2.0,4.0
2094,1.0,4.0
2095,0.0,1.0
2096,1.0,5.0
2097,2.0,5.0
2098,0.0,6.0
2099,0.0,7.0
2100,2.0,8.0
