Year,Warm,Cold
2020,1.0,5.0
2021,2.0,4.0
2022,1.0,3.0
2023,1.0,8.0
2024,0.0,1.0
2025,3.0,2.0
2026,5.0,4.0
2027,0.0,1.0
2028,0.0,4.0
2029,0.0,9.0
2030,1.0,4.0
2031,0.0,4.0
2032,1.0,7.0
2033,2.0,6.0
2034,0.0,3.0
2035,2.0,6.0
2036,1.0,7.0
2037,2.0,5.0
2038,2.0,1.0
2039,2.0,3.0
2040,3.0,2.0
2041,3.0,2.0
2042,1.0,3.0
2043,3.0,1.0
2044,3.0,4.0
2045,0.0,1.0
2046,0.0,5.0
2047,0.0,4.0
2048,2.0,4.0
2049,3.0,6.0
2050,4.0,1.0
2051,1.0,3.0
2052,2.0,2.0
2053,2.0,2.0
2054,3.0,6.0
2055,1.0,4.0
2056,0.0,2.0
2057,0.0,6.0
2058,1.0,2.0
2059,0.0,4.0
2060,1.0,5.0
2061,1.0,4.0
2062,1.0,6.0
2063,2.0,6.0
2064,2.0,4.0
2065,4.0,7.0
2066,0.0,3.0
2067,2.0,6.0
2068,2.0,4.0
2069,1.0,6.0
2070,0.0,5.0
2071,4.0,7.0
2072,2.0,6.0
2073,3.0,5.0
2074,2.0,4.0
2075,4.0,3.0
2076,2.0,2.0
2077,3.0,3.0
2078,0.0,3.0
2079,1.0,8.0
2080,2.0,5.0
2081,0.0,1.0
2082,1.0,3.0
2083,4.0,4.0
2084,1.0,2.0
2085,1.0,5.0
2086,1.0,3.0
2087,0.0,2.0
2088,2.0,7.0
2089,0.0,1.0
2090,0.0,3.0
2091,2.0,2.0
2092,2.0,3.0
2093,1.0,5.0
2094,0.0,2.0
2095,2.0,3.0
2096,2.0,1.0
2097,2.0,6.0
2098,2.0,3.0
2099,1.0,3.0
2100,1.0,1.0
