Year,Warm,Cold
2020,2.0,7.0
2021,2.0,6.0
2022,1.0,6.0
2023,1.0,4.0
2024,0.0,4.0
2025,1.0,4.0
2026,2.0,2.0
2027,2.0,3.0
2028,3.0,3.0
2029,4.0,4.0
2030,1.0,7.0
2031,1.0,4.0
2032,1.0,3.0
2033,1.0,4.0
2034,1.0,6.0
2035,2.0,5.0
2036,4.0,3.0
2037,1.0,2.0
2038,0.0,4.0
2039,1.0,2.0
2040,4.0,1.0
2041,1.0,9.0
2042,3.0,2.0
2043,0.0,3.0
2044,0.0,4.0
2045,3.0,5.0
2046,2.0,5.0
2047,0.0,5.0
2048,2.0,4.0
2049,0.0,6.0
2050,2.0,5.0
2051,1.0,4.0
2052,0.0,6.0
2053,1.0,5.0
2054,2.0,6.0
2055,1.0,2.0
2056,0.0,4.0
2057,2.0,2.0
2058,1.0,5.0
2059,1.0,2.0
2060,2.0,4.0
2061,3.0,3.0
2062,0.0,7.0
2063,1.0,7.0
2064,1.0,4.0
2065,1.0,6.0
2066,3.0,4.0
2067,2.0,4.0
2068,2.0,6.0
2069,1.0,6.0
2070,1.0,7.0
2071,1.0,2.0
2072,1.0,2.0
2073,3.0,8.0
2074,0.0,5.0
2075,2.0,1.0
2076,1.0,3.0
2077,1.0,3.0
2078,0.0,1.0
2079,1.0,5.0
2080,1.0,6.0
2081,1.0,4.0
2082,2.0,7.0
2083,1.0,5.0
2084,3.0,9.0
2085,2.0,3.0
2086,2.0,1.0
2087,2.0,2.0
2088,1.0,1.0
2089,2.0,5.0
2090,2.0,1.0
2091,0.0,7.0
2092,0.0,5.0
2093,5.0,3.0
2094,3.0,3.0
2095,5.0,8.0
2096,1.0,5.0
2097,3.0,4.0
2098,1.0,2.0
2099,1.0,8.0
2100,1.0,3.0
