Year,Warm,Cold
2020,2.0,5.0
2021,2.0,2.0
2022,2.0,3.0
2023,2.0,5.0
2024,0.0,11.0
2025,2.0,4.0
2026,3.0,1.0
2027,2.0,8.0
2028,0.0,6.0
2029,2.0,4.0
2030,0.0,3.0
2031,2.0,3.0
2032,2.0,7.0
2033,0.0,4.0
2034,0.0,3.0
2035,1.0,2.0
2036,0.0,3.0
2037,1.0,1.0
2038,2.0,7.0
2039,1.0,2.0
2040,1.0,5.0
2041,1.0,2.0
2042,2.0,3.0
2043,1.0,3.0
2044,0.0,5.0
2045,3.0,2.0
2046,1.0,4.0
2047,1.0,5.0
2048,3.0,4.0
2049,2.0,1.0
2050,2.0,4.0
2051,0.0,3.0
2052,3.0,6.0
2053,0.0,5.0
2054,1.0,6.0
2055,0.0,4.0
2056,2.0,4.0
2057,2.0,1.0
2058,2.0,2.0
2059,2.0,1.0
2060,0.0,2.0
2061,0.0,4.0
2062,2.0,3.0
2063,1.0,8.0
2064,4.0,4.0
2065,1.0,4.0
2066,1.0,0.0
2067,1.0,3.0
2068,4.0,7.0
2069,4.0,3.0
2070,1.0,6.0
2071,2.0,4.0
2072,2.0,0.0
2073,2.0,3.0
2074,1.0,6.0
2075,3.0,10.0
2076,1.0,0.0
2077,1.0,5.0
2078,1.0,7.0
2079,1.0,7.0
2080,2.0,3.0
2081,0.0,3.0
2082,3.0,5.0
2083,1.0,1.0
2084,2.0,6.0
2085,2.0,7.0
2086,0.0,6.0
2087,2.0,3.0
2088,0.0,2.0
2089,2.0,6.0
2090,0.0,1.0
2091,3.0,3.0
2092,3.0,5.0
2093,1.0,6.0
2094,3.0,4.0
2095,0.0,5.0
2096,3.0,5.0
2097,1.0,2.0
2098,0.0,7.0
2099,2.0,3.0
2100,1.0,4.0
