Year,Warm,Cold
2020,1.0,2.0
2021,2.0,6.0
2022,1.0,8.0
2023,1.0,3.0
2024,3.0,2.0
2025,2.0,3.0
2026,1.0,2.0
2027,4.0,7.0
2028,3.0,3.0
2029,5.0,2.0
2030,3.0,1.0
2031,1.0,3.0
2032,3.0,5.0
2033,0.0,4.0
2034,2.0,4.0
2035,3.0,7.0
2036,2.0,4.0
2037,2.0,1.0
2038,2.0,5.0
2039,1.0,1.0
2040,1.0,5.0
2041,2.0,5.0
2042,0.0,7.0
2043,3.0,4.0
2044,1.0,4.0
2045,2.0,2.0
2046,3.0,6.0
2047,1.0,1.0
2048,5.0,6.0
2049,0.0,2.0
2050,2.0,0.0
2051,1.0,4.0
2052,1.0,0.0
2053,1.0,8.0
2054,2.0,5.0
2055,1.0,6.0
2056,1.0,3.0
2057,2.0,6.0
2058,3.0,3.0
2059,0.0,4.0
2060,1.0,4.0
2061,2.0,1.0
2062,2.0,4.0
2063,0.0,5.0
2064,2.0,2.0
2065,3.0,3.0
2066,3.0,1.0
2067,2.0,5.0
2068,3.0,4.0
2069,1.0,4.0
2070,2.0,4.0
2071,2.0,4.0
2072,1.0,8.0
2073,2.0,5.0
2074,3.0,4.0
2075,2.0,2.0
2076,1.0,2.0
2077,1.0,2.0
2078,1.0,7.0
2079,1.0,0.0
2080,3.0,2.0
2081,2.0,2.0
2082,2.0,3.0
2083,4.0,7.0
2084,0.0,6.0
2085,0.0,4.0
2086,4.0,8.0
2087,2.0,2.0
2088,1.0,4.0
2089,2.0,4.0
2090,1.0,2.0
2091,1.0,0.0
2092,0.0,5.0
2093,2.0,3.0
2094,3.0,2.0
2095,3.0,1.0
2096,2.0,6.0
2097,1.0,5.0
2098,1.0,5.0
2099,2.0,5.0
2100,1.0,2.0
