Year,Warm,Cold
2020,1.0,3.0
2021,2.0,3.0
2022,4.0,2.0
2023,3.0,3.0
2024,3.0,3.0
2025,3.0,4.0
2026,0.0,7.0
2027,1.0,3.0
2028,1.0,1.0
2029,4.0,6.0
2030,3.0,3.0
2031,0.0,4.0
2032,2.0,3.0
2033,1.0,2.0
2034,2.0,4.0
2035,3.0,10.0
2036,2.0,2.0
2037,3.0,5.0
2038,2.0,7.0
2039,3.0,6.0
2040,0.0,5.0
2041,0.0,2.0
2042,0.0,2.0
2043,2.0,5.0
2044,0.0,3.0
2045,0.0,5.0
2046,1.0,3.0
2047,0.0,7.0
2048,0.0,6.0
2049,2.0,4.0
2050,1.0,3.0
2051,1.0,3.0
2052,3.0,4.0
2053,1.0,2.0
2054,2.0,4.0
2055,1.0,2.0
2056,0.0,3.0
2057,2.0,4.0
2058,1.0,3.0
2059,1.0,3.0
2060,3.0,4.0
2061,0.0,3.0
2062,0.0,7.0
2063,4.0,8.0
2064,3.0,6.0
2065,2.0,6.0
2066,1.0,2.0
2067,2.0,5.0
2068,0.0,1.0
2069,1.0,4.0
2070,1.0,2.0
2071,1.0,4.0
2072,2.0,1.0
2073,0.0,4.0
2074,1.0,2.0
2075,3.0,3.0
2076,3.0,3.0
2077,0.0,7.0
2078,2.0,1.0
2079,1.0,3.0
2080,1.0,7.0
2081,4.0,4.0
2082,0.0,2.0
2083,0.0,3.0
2084,0.0,1.0
2085,4.0,5.0
2086,1.0,6.0
2087,2.0,4.0
2088,1.0,2.0
2089,1.0,5.0
2090,0.0,2.0
2091,2.0,2.0
2092,3.0,5.0
2093,1.0,5.0
2094,1.0,4.0
2095,1.0,6.0
2096,0.0,2.0
2097,3.0,5.0
2098,3.0,6.0
2099,3.0,4.0
2100,1.0,6.0
