Year,Warm,Cold
2020,0.0,5.0
2021,1.0,1.0
2022,2.0,1.0
2023,3.0,5.0
2024,4.0,8.0
2025,1.0,0.0
2026,2.0,6.0
2027,1.0,2.0
2028,1.0,1.0
2029,1.0,4.0
2030,3.0,6.0
2031,1.0,4.0
2032,5.0,3.0
2033,2.0,2.0
2034,7.0,5.0
2035,0.0,6.0
2036,1.0,8.0
2037,1.0,5.0
2038,0.0,4.0
2039,1.0,8.0
2040,0.0,2.0
2041,1.0,4.0
2042,2.0,5.0
2043,2.0,3.0
2044,1.0,2.0
2045,1.0,4.0
2046,2.0,2.0
2047,2.0,3.0
2048,1.0,6.0
2049,1.0,6.0
2050,2.0,2.0
2051,0.0,1.0
2052,0.0,8.0
2053,4.0,5.0
2054,3.0,2.0
2055,3.0,4.0
2056,3.0,5.0
2057,4.0,0.0
2058,2.0,5.0
2059,2.0,5.0
2060,1.0,6.0
2061,1.0,6.0
2062,1.0,4.0
2063,2.0,0.0
2064,0.0,3.0
2065,1.0,5.0
2066,2.0,3.0
2067,2.0,6.0
2068,2.0,4.0
2069,0.0,4.0
2070,1.0,7.0
2071,1.0,5.0
2072,2.0,3.0
2073,2.0,4.0
2074,1.0,7.0
2075,0.0,1.0
2076,3.0,7.0
2077,0.0,3.0
2078,2.0,5.0
2079,0.0,4.0
2080,1.0,7.0
2081,3.0,2.0
2082,1.0,9.0
2083,0.0,3.0
2084,3.0,4.0
2085,3.0,5.0
2086,2.0,5.0
2087,1.0,5.0
2088,3.0,0.0
2089,0.0,3.0
2090,1.0,3.0
2091,2.0,7.0
2092,2.0,8.0
2093,1.0,6.0
2094,5.0,2.0
2095,1.0,2.0
2096,2.0,4.0
2097,3.0,2.0
2098,0.0,6.0
2099,3.0,5.0
2100,0.0,2.0
