Year,Warm,Cold
2020,2.0,4.0
2021,1.0,3.0
2022,1.0,4.0
2023,2.0,7.0
2024,0.0,6.0
2025,2.0,3.0
2026,1.0,6.0
2027,1.0,5.0
2028,2.0,4.0
2029,1.0,3.0
2030,1.0,10.0
2031,0.0,0.0
2032,1.0,3.0
2033,0.0,6.0
2034,2.0,1.0
2035,1.0,3.0
2036,3.0,5.0
2037,2.0,4.0
2038,2.0,6.0
2039,3.0,6.0
2040,1.0,7.0
2041,0.0,8.0
2042,5.0,1.0
2043,3.0,4.0
2044,4.0,5.0
2045,3.0,2.0
2046,1.0,1.0
2047,0.0,3.0
2048,0.0,2.0
2049,3.0,4.0
2050,1.0,5.0
2051,0.0,1.0
2052,3.0,0.0
2053,4.0,5.0
2054,2.0,6.0
2055,2.0,2.0
2056,1.0,3.0
2057,2.0,4.0
2058,3.0,2.0
2059,0.0,0.0
2060,1.0,1.0
2061,1.0,2.0
2062,1.0,4.0
2063,5.0,2.0
2064,0.0,1.0
2065,1.0,4.0
2066,1.0,5.0
2067,0.0,6.0
2068,1.0,2.0
2069,0.0,3.0
2070,2.0,2.0
2071,1.0,4.0
2072,1.0,6.0
2073,2.0,5.0
2074,0.0,5.0
2075,1.0,3.0
2076,1.0,4.0
2077,0.0,5.0
2078,1.0,5.0
2079,1.0,2.0
2080,1.0,5.0
2081,1.0,3.0
2082,4.0,2.0
2083,0.0,2.0
2084,1.0,5.0
2085,2.0,3.0
2086,2.0,2.0
2087,0.0,1.0
2088,1.0,4.0
2089,0.0,6.0
2090,1.0,6.0
2091,1.0,4.0
2092,0.0,5.0
2093,0.0,3.0
2094,3.0,9.0
2095,1.0,6.0
2096,1.0,8.0
2097,2.0,2.0
2098,0.0,4.0
2099,2.0,5.0
2100,0.0,8.0
