Year,Warm,Cold
2020,1.0,8.0
2021,1.0,6.0
2022,2.0,2.0
2023,2.0,2.0
2024,3.0,4.0
2025,0.0,5.0
2026,1.0,6.0
2027,3.0,1.0
2028,1.0,9.0
2029,3.0,12.0
2030,2.0,8.0
2031,1.0,4.0
2032,0.0,2.0
2033,1.0,3.0
2034,2.0,7.0
2035,1.0,7.0
2036,0.0,10.0
2037,4.0,7.0
2038,2.0,6.0
2039,3.0,5.0
2040,0.0,2.0
2041,1.0,3.0
2042,1.0,6.0
2043,1.0,1.0
2044,0.0,4.0
2045,1.0,3.0
2046,3.0,4.0
2047,1.0,2.0
2048,1.0,5.0
2049,1.0,3.0
2050,1.0,4.0
2051,2.0,6.0
2052,2.0,6.0
2053,3.0,5.0
2054,1.0,3.0
2055,2.0,5.0
2056,0.0,3.0
2057,3.0,5.0
2058,3.0,6.0
2059,2.0,8.0
2060,2.0,5.0
2061,2.0,1.0
2062,0.0,3.0
2063,0.0,5.0
2064,1.0,3.0
2065,4.0,4.0
2066,3.0,2.0
2067,0.0,1.0
2068,0.0,3.0
2069,4.0,5.0
2070,1.0,2.0
2071,2.0,2.0
2072,0.0,3.0
2073,4.0,8.0
2074,2.0,3.0
2075,2.0,4.0
2076,2.0,2.0
2077,2.0,3.0
2078,0.0,5.0
2079,1.0,0.0
2080,3.0,7.0
2081,1.0,5.0
2082,1.0,5.0
2083,1.0,3.0
2084,1.0,4.0
2085,1.0,8.0
2086,2.0,4.0
2087,0.0,5.0
2088,1.0,2.0
2089,1.0,5.0
2090,1.0,5.0
2091,3.0,5.0
2092,1.0,2.0
2093,1.0,10.0
2094,2.0,5.0
2095,2.0,4.0
2096,1.0,5.0
2097,0.0,3.0
2098,0.0,2.0
2099,1.0,6.0
2100,3.0,4.0
