Year,Warm,Cold
2020,1.0,1.0
2021,1.0,2.0
2022,1.0,8.0
2023,1.0,4.0
2024,1.0,3.0
2025,3.0,6.0
2026,2.0,9.0
2027,2.0,5.0
2028,1.0,3.0
2029,1.0,6.0
2030,5.0,5.0
2031,2.0,2.0
2032,0.0,5.0
2033,0.0,4.0
2034,0.0,8.0
2035,2.0,5.0
2036,2.0,6.0
2037,1.0,8.0
2038,3.0,6.0
2039,3.0,5.0
2040,1.0,1.0
2041,1.0,5.0
2042,1.0,1.0
2043,1.0,5.0
2044,1.0,4.0
2045,3.0,3.0
2046,2.0,4.0
2047,0.0,3.0
2048,0.0,4.0
2049,1.0,5.0
2050,0.0,3.0
2051,0.0,5.0
2052,1.0,5.0
2053,2.0,1.0
2054,1.0,5.0
2055,4.0,5.0
2056,2.0,4.0
2057,2.0,3.0
2058,0.0,4.0
2059,0.0,3.0
2060,1.0,4.0
2061,3.0,4.0
2062,2.0,9.0
2063,2.0,5.0
2064,2.0,2.0
2065,0.0,6.0
2066,1.0,4.0
2067,1.0,5.0
2068,2.0,4.0
2069,1.0,5.0
2070,3.0,4.0
2071,1.0,2.0
2072,2.0,6.0
2073,2.0,4.0
2074,0.0,5.0
2075,1.0,4.0
2076,1.0,1.0
2077,3.0,8.0
2078,0.0,6.0
2079,0.0,4.0
2080,1.0,7.0
2081,1.0,5.0
2082,1.0,2.0
2083,3.0,3.0
2084,0.0,7.0
2085,2.0,4.0
2086,1.0,6.0
2087,2.0,1.0
2088,1.0,1.0
2089,1.0,5.0
2090,0.0,2.0
2091,3.0,8.0
2092,2.0,5.0
2093,1.0,3.0
2094,1.0,4.0
2095,6.0,2.0
2096,0.0,3.0
2097,1.0,8.0
2098,1.0,8.0
2099,3.0,4.0
2100,0.0,6.0
