Year,Warm,Cold
2020,3.0,6.0
2021,1.0,4.0
2022,1.0,2.0
2023,2.0,3.0
2024,0.0,5.0
2025,1.0,2.0
2026,1.0,8.0
2027,0.0,4.0
2028,0.0,3.0
2029,1.0,4.0
2030,1.0,3.0
2031,2.0,4.0
2032,0.0,3.0
2033,2.0,2.0
2034,1.0,5.0
2035,1.0,2.0
2036,2.0,4.0
2037,0.0,3.0
2038,4.0,6.0
2039,0.0,5.0
2040,2.0,4.0
2041,2.0,2.0
2042,1.0,3.0
2043,4.0,4.0
2044,3.0,5.0
2045,0.0,2.0
2046,2.0,6.0
2047,0.0,4.0
2048,0.0,3.0
2049,0.0,7.0
2050,1.0,1.0
2051,2.0,2.0
2052,5.0,5.0
2053,0.0,5.0
2054,0.0,4.0
2055,3.0,5.0
2056,1.0,7.0
2057,1.0,2.0
2058,2.0,2.0
2059,1.0,3.0
2060,2.0,2.0
2061,3.0,5.0
2062,4.0,0.0
2063,1.0,5.0
2064,0.0,4.0
2065,1.0,2.0
2066,3.0,3.0
2067,2.0,5.0
2068,0.0,7.0
2069,1.0,4.0
2070,2.0,8.0
2071,1.0,7.0
2072,2.0,3.0
2073,0.0,5.0
2074,2.0,6.0
2075,0.0,3.0
2076,0.0,4.0
2077,1.0,5.0
2078,4.0,11.0
2079,0.0,3.0
2080,3.0,5.0
2081,3.0,3.0
2082,3.0,2.0
2083,3.0,2.0
2084,0.0,5.0
2085,1.0,2.0
2086,2.0,8.0
2087,0.0,5.0
2088,3.0,6.0
2089,2.0,3.0
2090,2.0,2.0
2091,2.0,5.0
2092,1.0,6.0
2093,6.0,3.0
2094,3.0,4.0
2095,1.0,3.0
2096,0.0,5.0
2097,1.0,6.0
2098,0.0,5.0
2099,1.0,3.0
2100,1.0,4.0
