Year,Warm,Cold
2020,2.0,4.0
2021,0.0,4.0
2022,2.0,1.0
2023,1.0,6.0
2024,2.0,6.0
2025,2.0,3.0
2026,1.0,2.0
2027,2.0,6.0
2028,0.0,3.0
2029,0.0,7.0
2030,3.0,5.0
2031,3.0,4.0
2032,0.0,2.0
2033,1.0,3.0
2034,3.0,3.0
2035,3.0,5.0
2036,1.0,3.0
2037,3.0,3.0
2038,1.0,2.0
2039,0.0,4.0
2040,1.0,6.0
2041,2.0,4.0
2042,1.0,3.0
2043,3.0,5.0
2044,1.0,3.0
2045,0.0,7.0
2046,1.0,2.0
2047,0.0,2.0
2048,2.0,4.0
2049,3.0,4.0
2050,4.0,4.0
2051,4.0,3.0
2052,1.0,6.0
2053,1.0,5.0
2054,0.0,7.0
2055,1.0,5.0
2056,4.0,2.0
2057,2.0,5.0
2058,1.0,5.0
2059,1.0,7.0
2060,3.0,3.0
2061,2.0,3.0
2062,2.0,8.0
2063,1.0,4.0
2064,2.0,4.0
2065,2.0,3.0
2066,4.0,4.0
2067,4.0,6.0
2068,1.0,4.0
2069,1.0,6.0
2070,3.0,2.0
2071,2.0,8.0
2072,2.0,2.0
2073,0.0,6.0
2074,1.0,6.0
2075,1.0,7.0
2076,2.0,5.0
2077,0.0,3.0
2078,3.0,9.0
2079,2.0,5.0
2080,1.0,8.0
2081,3.0,7.0
2082,3.0,4.0
2083,0.0,5.0
2084,0.0,5.0
2085,1.0,7.0
2086,4.0,4.0
2087,0.0,5.0
2088,2.0,8.0
2089,1.0,2.0
2090,4.0,0.0
2091,0.0,3.0
2092,2.0,5.0
2093,1.0,3.0
2094,3.0,3.0
2095,2.0,6.0
2096,2.0,4.0
2097,0.0,5.0
2098,4.0,3.0
2099,2.0,4.0
2100,1.0,3.0
