Year,Warm,Cold
2020,1.0,3.0
2021,1.0,6.0
2022,1.0,6.0
2023,2.0,6.0
2024,1.0,2.0
2025,1.0,2.0
2026,0.0,4.0
2027,1.0,3.0
2028,0.0,2.0
2029,1.0,1.0
2030,3.0,3.0
2031,3.0,6.0
2032,1.0,3.0
2033,0.0,7.0
2034,2.0,1.0
2035,1.0,4.0
2036,0.0,6.0
2037,0.0,4.0
2038,2.0,6.0
2039,2.0,6.0
2040,2.0,3.0
2041,0.0,2.0
2042,0.0,7.0
2043,2.0,3.0
2044,2.0,5.0
2045,2.0,5.0
2046,1.0,1.0
2047,2.0,7.0
2048,1.0,2.0
2049,0.0,2.0
2050,3.0,7.0
2051,1.0,5.0
2052,0.0,6.0
2053,1.0,4.0
2054,2.0,2.0
2055,2.0,3.0
2056,1.0,5.0
2057,2.0,4.0
2058,0.0,1.0
2059,1.0,7.0
2060,2.0,4.0
2061,0.0,5.0
2062,3.0,5.0
2063,2.0,9.0
2064,2.0,2.0
2065,0.0,2.0
2066,2.0,4.0
2067,2.0,7.0
2068,2.0,3.0
2069,1.0,3.0
2070,1.0,3.0
2071,1.0,5.0
2072,2.0,2.0
2073,2.0,2.0
2074,1.0,5.0
2075,2.0,3.0
2076,1.0,1.0
2077,1.0,5.0
2078,2.0,6.0
2079,1.0,4.0
2080,0.0,4.0
2081,2.0,4.0
2082,1.0,7.0
2083,1.0,7.0
2084,3.0,4.0
2085,5.0,6.0
2086,0.0,1.0
2087,3.0,4.0
2088,2.0,5.0
2089,3.0,1.0
2090,1.0,3.0
2091,1.0,4.0
2092,2.0,4.0
2093,1.0,1.0
2094,1.0,6.0
2095,1.0,6.0
2096,0.0,7.0
2097,1.0,6.0
2098,0.0,5.0
2099,2.0,3.0
2100,1.0,4.0
