Year,Warm,Cold
2020,1.0,8.0
2021,3.0,2.0
2022,1.0,6.0
2023,1.0,3.0
2024,0.0,5.0
2025,3.0,5.0
2026,0.0,4.0
2027,3.0,2.0
2028,1.0,1.0
2029,1.0,3.0
2030,2.0,1.0
2031,5.0,7.0
2032,2.0,9.0
2033,1.0,5.0
2034,2.0,6.0
2035,2.0,6.0
2036,0.0,5.0
2037,2.0,8.0
2038,1.0,3.0
2039,0.0,4.0
2040,1.0,12.0
2041,1.0,2.0
2042,3.0,9.0
2043,1.0,2.0
2044,4.0,1.0
2045,1.0,3.0
2046,0.0,0.0
2047,1.0,4.0
2048,3.0,11.0
2049,2.0,5.0
2050,4.0,6.0
2051,1.0,2.0
2052,3.0,0.0
2053,1.0,4.0
2054,2.0,4.0
2055,2.0,6.0
2056,2.0,4.0
2057,3.0,5.0
2058,3.0,8.0
2059,3.0,4.0
2060,2.0,4.0
2061,3.0,5.0
2062,4.0,7.0
2063,2.0,7.0
2064,1.0,3.0
2065,0.0,6.0
2066,0.0,4.0
2067,2.0,2.0
2068,2.0,0.0
2069,0.0,2.0
2070,0.0,8.0
2071,1.0,6.0
2072,1.0,6.0
2073,1.0,3.0
2074,2.0,7.0
2075,4.0,3.0
2076,1.0,5.0
2077,0.0,4.0
2078,0.0,2.0
2079,0.0,6.0
2080,0.0,2.0
2081,5.0,3.0
2082,1.0,3.0
2083,4.0,3.0
2084,2.0,4.0
2085,1.0,4.0
2086,3.0,3.0
2087,1.0,5.0
2088,2.0,4.0
2089,0.0,4.0
2090,2.0,5.0
2091,0.0,6.0
2092,1.0,3.0
2093,0.0,2.0
2094,0.0,3.0
2095,1.0,4.0
2096,1.0,6.0
2097,0.0,2.0
2098,2.0,6.0
2099,2.0,6.0
2100,0.0,5.0
