Year,Warm,Cold
2020,0.0,5.0
2021,3.0,3.0
2022,1.0,4.0
2023,1.0,4.0
2024,2.0,6.0
2025,2.0,2.0
2026,3.0,6.0
2027,0.0,0.0
2028,0.0,7.0
2029,0.0,4.0
2030,4.0,4.0
2031,2.0,2.0
2032,2.0,9.0
2033,2.0,4.0
2034,3.0,1.0
2035,1.0,4.0
2036,2.0,1.0
2037,0.0,7.0
2038,4.0,4.0
2039,0.0,5.0
2040,0.0,1.0
2041,0.0,5.0
2042,1.0,3.0
2043,1.0,5.0
2044,1.0,5.0
2045,1.0,3.0
2046,2.0,2.0
2047,0.0,1.0
2048,1.0,3.0
2049,1.0,4.0
2050,2.0,5.0
2051,1.0,4.0
2052,3.0,3.0
2053,0.0,2.0
2054,1.0,8.0
2055,2.0,8.0
2056,1.0,4.0
2057,1.0,4.0
2058,0.0,5.0
2059,0.0,3.0
2060,4.0,3.0
2061,1.0,6.0
2062,0.0,3.0
2063,1.0,5.0
2064,0.0,3.0
2065,1.0,3.0
2066,3.0,0.0
2067,2.0,4.0
2068,1.0,3.0
2069,0.0,4.0
2070,4.0,1.0
2071,0.0,7.0
2072,2.0,5.0
2073,0.0,2.0
2074,1.0,4.0
2075,2.0,1.0
2076,0.0,4.0
2077,1.0,6.0
2078,2.0,1.0
2079,1.0,5.0
2080,1.0,5.0
2081,3.0,3.0
2082,2.0,6.0
2083,0.0,9.0
2084,2.0,2.0
2085,3.0,6.0
2086,1.0,4.0
2087,2.0,4.0
2088,2.0,3.0
2089,0.0,2.0
2090,4.0,3.0
2091,1.0,2.0
2092,1.0,2.0
2093,1.0,6.0
2094,3.0,1.0
2095,2.0,1.0
2096,0.0,4.0
2097,3.0,4.0
2098,3.0,2.0
2099,1.0,3.0
2100,0.0,2.0
