Year,Warm,Cold
2020,2.0,4.0
2021,1.0,2.0
2022,1.0,6.0
2023,1.0,4.0
2024,0.0,3.0
2025,0.0,2.0
2026,4.0,9.0
2027,3.0,3.0
2028,2.0,1.0
2029,1.0,3.0
2030,2.0,4.0
2031,0.0,3.0
2032,1.0,2.0
2033,0.0,5.0
2034,1.0,7.0
2035,1.0,2.0
2036,3.0,1.0
2037,0.0,1.0
2038,2.0,3.0
2039,0.0,3.0
2040,1.0,7.0
2041,2.0,3.0
2042,2.0,3.0
2043,1.0,4.0
2044,0.0,4.0
2045,0.0,3.0
2046,1.0,6.0
2047,2.0,5.0
2048,2.0,5.0
2049,0.0,6.0
2050,2.0,5.0
2051,2.0,5.0
2052,3.0,1.0
2053,1.0,3.0
2054,2.0,5.0
2055,1.0,3.0
2056,2.0,1.0
2057,0.0,5.0
2058,4.0,3.0
2059,1.0,4.0
2060,0.0,4.0
2061,1.0,5.0
2062,0.0,8.0
2063,2.0,5.0
2064,3.0,5.0
2065,0.0,3.0
2066,3.0,6.0
2067,2.0,4.0
2068,0.0,8.0
2069,1.0,2.0
2070,1.0,4.0
2071,1.0,2.0
2072,1.0,1.0
2073,3.0,6.0
2074,0.0,1.0
2075,1.0,8.0
2076,3.0,2.0
2077,2.0,4.0
2078,1.0,3.0
2079,0.0,6.0
2080,3.0,7.0
2081,6.0,1.0
2082,3.0,6.0
2083,0.0,3.0
2084,2.0,4.0
2085,3.0,4.0
2086,0.0,4.0
2087,0.0,2.0
2088,2.0,3.0
2089,1.0,5.0
2090,1.0,4.0
2091,0.0,1.0
2092,2.0,1.0
2093,2.0,4.0
2094,2.0,2.0
2095,3.0,6.0
2096,1.0,1.0
2097,1.0,4.0
2098,3.0,6.0
2099,0.0,5.0
2100,0.0,5.0
