Year,Warm,Cold
2020,1.0,4.0
2021,2.0,2.0
2022,2.0,2.0
2023,0.0,2.0
2024,1.0,4.0
2025,0.0,7.0
2026,0.0,2.0
2027,3.0,5.0
2028,1.0,4.0
2029,0.0,4.0
2030,2.0,7.0
2031,2.0,1.0
2032,1.0,3.0
2033,1.0,0.0
2034,2.0,4.0
2035,0.0,6.0
2036,2.0,4.0
2037,3.0,5.0
2038,2.0,5.0
2039,1.0,9.0
2040,2.0,5.0
2041,1.0,5.0
2042,0.0,5.0
2043,1.0,3.0
2044,2.0,5.0
2045,1.0,6.0
2046,1.0,3.0
2047,2.0,4.0
2048,1.0,5.0
2049,1.0,2.0
2050,1.0,2.0
2051,2.0,5.0
2052,2.0,5.0
2053,0.0,3.0
2054,0.0,2.0
2055,0.0,3.0
2056,2.0,4.0
2057,5.0,7.0
2058,0.0,3.0
2059,1.0,1.0
2060,1.0,2.0
2061,1.0,1.0
2062,2.0,2.0
2063,1.0,1.0
2064,0.0,6.0
2065,2.0,4.0
2066,0.0,7.0
2067,0.0,3.0
2068,5.0,4.0
2069,3.0,4.0
2070,1.0,3.0
2071,1.0,2.0
2072,2.0,4.0
2073,2.0,2.0
2074,0.0,11.0
2075,2.0,6.0
2076,0.0,10.0
2077,1.0,3.0
2078,0.0,7.0
2079,0.0,5.0
2080,2.0,2.0
2081,2.0,7.0
2082,3.0,3.0
2083,4.0,1.0
2084,4.0,6.0
2085,1.0,6.0
2086,1.0,5.0
2087,0.0,2.0
2088,2.0,0.0
2089,1.0,3.0
2090,3.0,1.0
2091,1.0,4.0
2092,1.0,6.0
2093,2.0,5.0
2094,1.0,2.0
2095,2.0,4.0
2096,2.0,5.0
2097,2.0,5.0
2098,2.0,2.0
2099,0.0,7.0
2100,2.0,5.0
