Year,Warm,Cold
2020,3.0,3.0
2021,1.0,3.0
2022,0.0,6.0
2023,1.0,3.0
2024,2.0,3.0
2025,0.0,8.0
2026,1.0,5.0
2027,1.0,4.0
2028,1.0,4.0
2029,1.0,3.0
2030,3.0,0.0
2031,1.0,4.0
2032,1.0,5.0
2033,2.0,4.0
2034,0.0,3.0
2035,1.0,5.0
2036,1.0,5.0
2037,2.0,5.0
2038,2.0,1.0
2039,0.0,3.0
2040,1.0,4.0
2041,1.0,2.0
2042,1.0,2.0
2043,1.0,6.0
2044,4.0,4.0
2045,1.0,5.0
2046,0.0,3.0
2047,1.0,4.0
2048,1.0,2.0
2049,1.0,1.0
2050,3.0,2.0
2051,0.0,10.0
2052,1.0,6.0
2053,1.0,3.0
2054,2.0,0.0
2055,2.0,1.0
2056,1.0,3.0
2057,2.0,5.0
2058,1.0,6.0
2059,0.0,5.0
2060,4.0,6.0
2061,5.0,6.0
2062,2.0,7.0
2063,2.0,1.0
2064,2.0,5.0
2065,2.0,1.0
2066,1.0,7.0
2067,0.0,6.0
2068,1.0,2.0
2069,2.0,3.0
2070,3.0,2.0
2071,4.0,3.0
2072,1.0,9.0
2073,0.0,4.0
2074,0.0,1.0
2075,0.0,7.0
2076,0.0,7.0
2077,0.0,4.0
2078,1.0,5.0
2079,0.0,5.0
2080,2.0,3.0
2081,1.0,4.0
2082,3.0,4.0
2083,3.0,3.0
2084,0.0,5.0
2085,1.0,4.0
2086,2.0,1.0
2087,1.0,4.0
2088,3.0,3.0
2089,0.0,3.0
2090,2.0,5.0
2091,4.0,2.0
2092,0.0,4.0
2093,1.0,3.0
2094,2.0,2.0
2095,1.0,5.0
2096,2.0,4.0
2097,0.0,3.0
2098,1.0,1.0
2099,3.0,4.0
2100,2.0,2.0
