Year,Warm,Cold
2020,4.0,3.0
2021,3.0,7.0
2022,2.0,4.0
2023,1.0,7.0
2024,2.0,10.0
2025,3.0,4.0
2026,2.0,8.0
2027,0.0,9.0
2028,0.0,4.0
2029,1.0,2.0
2030,0.0,6.0
2031,1.0,5.0
2032,4.0,6.0
2033,5.0,4.0
2034,1.0,5.0
2035,3.0,1.0
2036,1.0,3.0
2037,0.0,9.0
2038,2.0,6.0
2039,1.0,3.0
2040,0.0,8.0
2041,0.0,8.0
2042,3.0,7.0
2043,2.0,4.0
2044,0.0,4.0
2045,2.0,1.0
2046,1.0,7.0
2047,3.0,4.0
2048,1.0,2.0
2049,0.0,8.0
2050,0.0,4.0
2051,1.0,6.0
2052,1.0,3.0
2053,3.0,7.0
2054,2.0,2.0
2055,1.0,4.0
2056,2.0,4.0
2057,0.0,4.0
2058,2.0,2.0
2059,3.0,2.0
2060,1.0,4.0
2061,0.0,5.0
2062,2.0,4.0
2063,0.0,7.0
2064,2.0,3.0
2065,1.0,4.0
2066,0.0,2.0
2067,1.0,4.0
2068,5.0,5.0
2069,1.0,7.0
2070,3.0,2.0
2071,3.0,6.0
2072,2.0,2.0
2073,2.0,2.0
2074,0.0,4.0
2075,4.0,4.0
2076,2.0,4.0
2077,1.0,4.0
2078,1.0,1.0
2079,2.0,1.0
2080,0.0,3.0
2081,2.0,2.0
2082,3.0,4.0
2083,2.0,6.0
2084,5.0,0.0
2085,2.0,3.0
2086,4.0,3.0
2087,2.0,3.0
2088,4.0,1.0
2089,0.0,4.0
2090,0.0,3.0
2091,0.0,3.0
2092,2.0,5.0
2093,2.0,4.0
2094,0.0,8.0
2095,2.0,2.0
2096,0.0,6.0
2097,0.0,2.0
2098,2.0,0.0
2099,1.0,0.0
2100,1.0,6.0
