Year,Warm,Cold
2020,1.0,8.0
2021,1.0,7.0
2022,0.0,2.0
2023,2.0,2.0
2024,0.0,1.0
2025,3.0,2.0
2026,0.0,7.0
2027,1.0,6.0
2028,2.0,4.0
2029,2.0,3.0
2030,3.0,6.0
2031,2.0,6.0
2032,1.0,7.0
2033,1.0,6.0
2034,2.0,2.0
2035,0.0,5.0
2036,1.0,6.0
2037,1.0,3.0
2038,1.0,4.0
2039,1.0,6.0
2040,2.0,4.0
2041,2.0,4.0
2042,1.0,4.0
2043,1.0,5.0
2044,2.0,3.0
2045,2.0,2.0
2046,4.0,4.0
2047,2.0,4.0
2048,1.0,4.0
2049,2.0,4.0
2050,2.0,5.0
2051,0.0,3.0
2052,1.0,4.0
2053,3.0,5.0
2054,6.0,5.0
2055,0.0,3.0
2056,1.0,5.0
2057,1.0,1.0
2058,0.0,7.0
2059,1.0,2.0
2060,2.0,1.0
2061,1.0,9.0
2062,1.0,5.0
2063,3.0,3.0
2064,3.0,1.0
2065,2.0,5.0
2066,3.0,3.0
2067,4.0,5.0
2068,2.0,3.0
2069,1.0,5.0
2070,0.0,2.0
2071,0.0,5.0
2072,2.0,2.0
2073,3.0,9.0
2074,2.0,8.0
2075,0.0,5.0
2076,2.0,7.0
2077,2.0,1.0
2078,0.0,3.0
2079,1.0,5.0
2080,1.0,4.0
2081,3.0,6.0
2082,1.0,5.0
2083,1.0,5.0
2084,2.0,2.0
2085,3.0,7.0
2086,1.0,11.0
2087,2.0,7.0
2088,3.0,5.0
2089,2.0,8.0
2090,2.0,3.0
2091,5.0,3.0
2092,3.0,2.0
2093,1.0,1.0
2094,2.0,4.0
2095,0.0,6.0
2096,1.0,3.0
2097,1.0,1.0
2098,1.0,5.0
2099,0.0,7.0
2100,2.0,2.0
