Year,Warm,Cold
2020,1.0,6.0
2021,1.0,3.0
2022,2.0,5.0
2023,0.0,4.0
2024,2.0,0.0
2025,1.0,3.0
2026,1.0,6.0
2027,3.0,4.0
2028,0.0,3.0
2029,1.0,4.0
2030,1.0,2.0
2031,0.0,2.0
2032,0.0,4.0
2033,1.0,2.0
2034,1.0,8.0
2035,1.0,4.0
2036,4.0,3.0
2037,2.0,4.0
2038,1.0,3.0
2039,0.0,5.0
2040,3.0,2.0
2041,2.0,3.0
2042,2.0,5.0
2043,1.0,3.0
2044,2.0,5.0
2045,1.0,3.0
2046,1.0,4.0
2047,0.0,6.0
2048,2.0,5.0
2049,0.0,3.0
2050,4.0,4.0
2051,1.0,6.0
2052,2.0,5.0
2053,2.0,3.0
2054,0.0,3.0
2055,1.0,4.0
2056,1.0,3.0
2057,2.0,4.0
2058,0.0,2.0
2059,1.0,3.0
2060,2.0,2.0
2061,0.0,4.0
2062,1.0,3.0
2063,1.0,8.0
2064,1.0,5.0
2065,1.0,2.0
2066,3.0,3.0
2067,1.0,4.0
2068,1.0,3.0
2069,0.0,5.0
2070,1.0,4.0
2071,2.0,5.0
2072,3.0,8.0
2073,3.0,3.0
2074,2.0,4.0
2075,0.0,6.0
2076,1.0,7.0
2077,2.0,2.0
2078,1.0,6.0
2079,2.0,3.0
2080,2.0,5.0
2081,0.0,4.0
2082,3.0,8.0
2083,2.0,2.0
2084,1.0,5.0
2085,1.0,3.0
2086,3.0,4.0
2087,5.0,2.0
2088,1.0,4.0
2089,0.0,4.0
2090,1.0,6.0
2091,2.0,3.0
2092,1.0,6.0
2093,3.0,5.0
2094,1.0,7.0
2095,2.0,3.0
2096,2.0,4.0
2097,1.0,9.0
2098,2.0,2.0
2099,2.0,2.0
2100,1.0,3.0
