Year,Warm,Cold
2020,1.0,4.0
2021,0.0,1.0
2022,2.0,5.0
2023,2.0,3.0
2024,1.0,7.0
2025,1.0,2.0
2026,0.0,9.0
2027,1.0,8.0
2028,1.0,3.0
2029,2.0,3.0
2030,2.0,5.0
2031,4.0,5.0
2032,0.0,5.0
2033,3.0,1.0
2034,0.0,2.0
2035,0.0,6.0
2036,4.0,2.0
2037,2.0,4.0
2038,1.0,2.0
2039,2.0,2.0
2040,3.0,6.0
2041,1.0,3.0
2042,2.0,5.0
2043,1.0,4.0
2044,1.0,1.0
2045,1.0,6.0
2046,2.0,7.0
2047,0.0,3.0
2048,1.0,2.0
2049,1.0,7.0
2050,0.0,1.0
2051,3.0,3.0
2052,0.0,3.0
2053,0.0,4.0
2054,2.0,2.0
2055,1.0,4.0
2056,0.0,7.0
2057,0.0,6.0
2058,2.0,5.0
2059,3.0,9.0
2060,2.0,4.0
2061,1.0,6.0
2062,1.0,1.0
2063,3.0,1.0
2064,1.0,8.0
2065,3.0,3.0
2066,2.0,4.0
2067,4.0,3.0
2068,1.0,7.0
2069,1.0,5.0
2070,2.0,2.0
2071,0.0,2.0
2072,2.0,5.0
2073,1.0,6.0
2074,2.0,3.0
2075,3.0,9.0
2076,2.0,3.0
2077,2.0,4.0
2078,2.0,6.0
2079,2.0,7.0
2080,1.0,4.0
2081,0.0,6.0
2082,1.0,2.0
2083,1.0,2.0
2084,0.0,6.0
2085,0.0,4.0
2086,1.0,5.0
2087,1.0,4.0
2088,0.0,3.0
2089,2.0,5.0
2090,0.0,4.0
2091,2.0,0.0
2092,3.0,6.0
2093,0.0,3.0
2094,1.0,4.0
2095,1.0,3.0
2096,1.0,5.0
2097,1.0,8.0
2098,2.0,6.0
2099,2.0,5.0
2100,1.0,4.0
