Year,Warm,Cold
2020,4.0,7.0
2021,2.0,1.0
2022,2.0,3.0
2023,2.0,3.0
2024,0.0,4.0
2025,3.0,2.0
2026,0.0,3.0
2027,0.0,6.0
2028,0.0,4.0
2029,0.0,4.0
2030,0.0,4.0
2031,1.0,1.0
2032,0.0,4.0
2033,2.0,6.0
2034,1.0,5.0
2035,0.0,6.0
2036,0.0,3.0
2037,0.0,10.0
2038,0.0,3.0
2039,2.0,1.0
2040,1.0,3.0
2041,0.0,3.0
2042,0.0,3.0
2043,1.0,5.0
2044,3.0,1.0
2045,0.0,2.0
2046,2.0,1.0
2047,1.0,4.0
2048,2.0,4.0
2049,1.0,5.0
2050,2.0,3.0
2051,3.0,8.0
2052,3.0,2.0
2053,0.0,2.0
2054,2.0,5.0
2055,0.0,7.0
2056,2.0,7.0
2057,0.0,2.0
2058,0.0,3.0
2059,2.0,4.0
2060,1.0,4.0
2061,2.0,5.0
2062,2.0,5.0
2063,1.0,6.0
2064,1.0,5.0
2065,2.0,6.0
2066,1.0,4.0
2067,1.0,2.0
2068,2.0,2.0
2069,2.0,0.0
2070,0.0,4.0
2071,2.0,4.0
2072,1.0,2.0
2073,1.0,9.0
2074,1.0,9.0
2075,0.0,1.0
2076,2.0,3.0
2077,1.0,5.0
2078,0.0,2.0
2079,1.0,5.0
2080,0.0,3.0
2081,0.0,5.0
2082,4.0,9.0
2083,1.0,1.0
2084,2.0,6.0
2085,2.0,3.0
2086,0.0,3.0
2087,0.0,5.0
2088,2.0,5.0
2089,0.0,4.0
2090,1.0,6.0
2091,1.0,9.0
2092,1.0,6.0
2093,1.0,7.0
2094,4.0,4.0
2095,1.0,2.0
2096,1.0,2.0
2097,3.0,3.0
2098,2.0,7.0
2099,2.0,5.0
2100,2.0,1.0
