Year,Warm,Cold
2020,4.0,4.0
2021,1.0,4.0
2022,1.0,6.0
2023,3.0,3.0
2024,0.0,2.0
2025,0.0,2.0
2026,0.0,4.0
2027,1.0,3.0
2028,2.0,5.0
2029,2.0,5.0
2030,0.0,2.0
2031,5.0,1.0
2032,1.0,1.0
2033,3.0,4.0
2034,2.0,3.0
2035,1.0,5.0
2036,0.0,3.0
2037,0.0,6.0
2038,0.0,3.0
2039,2.0,3.0
2040,2.0,7.0
2041,1.0,5.0
2042,0.0,2.0
2043,3.0,1.0
2044,2.0,2.0
2045,1.0,2.0
2046,0.0,5.0
2047,0.0,3.0
2048,3.0,2.0
2049,2.0,4.0
2050,1.0,5.0
2051,2.0,1.0
2052,0.0,3.0
2053,1.0,2.0
2054,1.0,5.0
2055,1.0,1.0
2056,1.0,3.0
2057,2.0,7.0
2058,5.0,2.0
2059,0.0,6.0
2060,5.0,2.0
2061,2.0,5.0
2062,1.0,0.0
2063,2.0,4.0
2064,7.0,4.0
2065,2.0,2.0
2066,2.0,9.0
2067,2.0,4.0
2068,0.0,4.0
2069,4.0,6.0
2070,2.0,4.0
2071,3.0,4.0
2072,2.0,4.0
2073,2.0,5.0
2074,0.0,2.0
2075,5.0,5.0
2076,1.0,4.0
2077,2.0,6.0
2078,2.0,2.0
2079,4.0,3.0
2080,2.0,5.0
2081,0.0,2.0
2082,2.0,4.0
2083,1.0,3.0
2084,2.0,4.0
2085,0.0,4.0
2086,3.0,2.0
2087,2.0,4.0
2088,3.0,5.0
2089,0.0,7.0
2090,3.0,5.0
2091,1.0,3.0
2092,3.0,5.0
2093,1.0,2.0
2094,1.0,1.0
2095,2.0,5.0
2096,3.0,5.0
2097,4.0,2.0
2098,5.0,5.0
2099,1.0,0.0
2100,3.0,7.0
