Year,Warm,Cold
2020,5.0,2.0
2021,3.0,6.0
2022,2.0,5.0
2023,2.0,4.0
2024,0.0,5.0
2025,3.0,4.0
2026,2.0,5.0
2027,0.0,4.0
2028,1.0,2.0
2029,1.0,6.0
2030,3.0,3.0
2031,1.0,6.0
2032,0.0,5.0
2033,2.0,7.0
2034,1.0,1.0
2035,2.0,1.0
2036,1.0,3.0
2037,1.0,2.0
2038,1.0,5.0
2039,5.0,5.0
2040,2.0,4.0
2041,3.0,4.0
2042,0.0,1.0
2043,1.0,3.0
2044,0.0,3.0
2045,0.0,2.0
2046,2.0,6.0
2047,2.0,4.0
2048,0.0,4.0
2049,0.0,3.0
2050,0.0,4.0
2051,4.0,8.0
2052,0.0,7.0
2053,1.0,6.0
2054,3.0,3.0
2055,3.0,4.0
2056,3.0,4.0
2057,2.0,11.0
2058,1.0,3.0
2059,1.0,6.0
2060,1.0,5.0
2061,2.0,5.0
2062,2.0,4.0
2063,3.0,7.0
2064,2.0,7.0
2065,3.0,7.0
2066,2.0,4.0
2067,1.0,4.0
2068,3.0,6.0
2069,0.0,2.0
2070,2.0,8.0
2071,0.0,4.0
2072,1.0,4.0
2073,3.0,5.0
2074,3.0,6.0
2075,2.0,3.0
2076,0.0,4.0
2077,0.0,5.0
2078,1.0,1.0
2079,1.0,3.0
2080,2.0,5.0
2081,1.0,3.0
2082,0.0,4.0
2083,4.0,2.0
2084,0.0,3.0
2085,2.0,3.0
2086,1.0,3.0
2087,2.0,7.0
2088,1.0,1.0
2089,3.0,3.0
2090,2.0,4.0
2091,2.0,5.0
2092,0.0,5.0
2093,2.0,5.0
2094,1.0,9.0
2095,3.0,1.0
2096,1.0,3.0
2097,1.0,3.0
2098,3.0,5.0
2099,1.0,6.0
2100,2.0,6.0
