Year,Warm,Cold
2020,1.0,3.0
2021,3.0,3.0
2022,1.0,3.0
2023,1.0,3.0
2024,0.0,2.0
2025,1.0,6.0
2026,2.0,4.0
2027,0.0,4.0
2028,0.0,6.0
2029,0.0,6.0
2030,2.0,4.0
2031,2.0,8.0
2032,1.0,4.0
2033,2.0,2.0
2034,3.0,6.0
2035,2.0,1.0
2036,2.0,5.0
2037,1.0,6.0
2038,0.0,2.0
2039,1.0,5.0
2040,0.0,4.0
2041,3.0,4.0
2042,2.0,3.0
2043,4.0,1.0
2044,4.0,5.0
2045,2.0,2.0
2046,0.0,1.0
2047,1.0,4.0
2048,1.0,3.0
2049,1.0,7.0
2050,1.0,3.0
2051,2.0,5.0
2052,0.0,2.0
2053,1.0,4.0
2054,1.0,6.0
2055,1.0,5.0
2056,2.0,4.0
2057,0.0,1.0
2058,5.0,6.0
2059,2.0,2.0
2060,2.0,2.0
2061,1.0,3.0
2062,1.0,3.0
2063,0.0,2.0
2064,2.0,5.0
2065,1.0,3.0
2066,0.0,5.0
2067,0.0,5.0
2068,3.0,6.0
2069,0.0,8.0
2070,0.0,2.0
2071,2.0,2.0
2072,0.0,3.0
2073,2.0,7.0
2074,2.0,1.0
2075,0.0,5.0
2076,3.0,3.0
2077,1.0,8.0
2078,0.0,3.0
2079,1.0,3.0
2080,2.0,5.0
2081,2.0,4.0
2082,0.0,3.0
2083,1.0,3.0
2084,0.0,3.0
2085,2.0,5.0
2086,2.0,3.0
2087,0.0,7.0
2088,3.0,6.0
2089,2.0,2.0
2090,2.0,2.0
2091,2.0,9.0
2092,2.0,4.0
2093,1.0,6.0
2094,3.0,6.0
2095,0.0,2.0
2096,0.0,8.0
2097,4.0,3.0
2098,5.0,2.0
2099,3.0,1.0
2100,2.0,6.0
