Year,Warm,Cold
2020,0.0,4.0
2021,1.0,5.0
2022,1.0,6.0
2023,0.0,3.0
2024,0.0,5.0
2025,4.0,1.0
2026,1.0,5.0
2027,2.0,4.0
2028,2.0,4.0
2029,0.0,5.0
2030,4.0,5.0
2031,2.0,6.0
2032,1.0,3.0
2033,4.0,6.0
2034,3.0,5.0
2035,3.0,5.0
2036,2.0,7.0
2037,3.0,7.0
2038,2.0,4.0
2039,1.0,5.0
2040,1.0,1.0
2041,0.0,6.0
2042,2.0,9.0
2043,1.0,2.0
2044,1.0,8.0
2045,1.0,3.0
2046,3.0,4.0
2047,1.0,4.0
2048,2.0,3.0
2049,4.0,3.0
2050,0.0,5.0
2051,1.0,5.0
2052,1.0,3.0
2053,0.0,4.0
2054,3.0,7.0
2055,3.0,7.0
2056,0.0,4.0
2057,4.0,1.0
2058,2.0,2.0
2059,2.0,5.0
2060,1.0,3.0
2061,2.0,5.0
2062,0.0,7.0
2063,2.0,2.0
2064,1.0,2.0
2065,1.0,1.0
2066,0.0,9.0
2067,4.0,8.0
2068,2.0,1.0
2069,1.0,4.0
2070,1.0,5.0
2071,3.0,8.0
2072,2.0,1.0
2073,3.0,7.0
2074,2.0,5.0
2075,0.0,4.0
2076,2.0,5.0
2077,1.0,2.0
2078,4.0,3.0
2079,2.0,4.0
2080,0.0,2.0
2081,2.0,7.0
2082,2.0,5.0
2083,2.0,3.0
2084,2.0,3.0
2085,0.0,4.0
2086,3.0,5.0
2087,1.0,3.0
2088,3.0,2.0
2089,1.0,4.0
2090,3.0,7.0
2091,1.0,3.0
2092,0.0,2.0
2093,1.0,2.0
2094,0.0,4.0
2095,3.0,5.0
2096,2.0,4.0
2097,1.0,3.0
2098,1.0,7.0
2099,1.0,3.0
2100,3.0,4.0
