Year,Warm,Cold
2020,1.0,4.0
2021,1.0,4.0
2022,0.0,5.0
2023,0.0,5.0
2024,1.0,8.0
2025,1.0,6.0
2026,4.0,4.0
2027,2.0,4.0
2028,0.0,3.0
2029,2.0,2.0
2030,3.0,6.0
2031,3.0,8.0
2032,1.0,4.0
2033,2.0,4.0
2034,4.0,2.0
2035,2.0,3.0
2036,1.0,3.0
2037,2.0,7.0
2038,2.0,4.0
2039,1.0,6.0
2040,2.0,5.0
2041,2.0,2.0
2042,1.0,5.0
2043,0.0,1.0
2044,1.0,5.0
2045,0.0,8.0
2046,2.0,4.0
2047,0.0,4.0
2048,1.0,4.0
2049,1.0,2.0
2050,2.0,4.0
2051,0.0,4.0
2052,0.0,6.0
2053,0.0,3.0
2054,3.0,5.0
2055,0.0,5.0
2056,2.0,2.0
2057,2.0,2.0
2058,1.0,2.0
2059,0.0,4.0
2060,2.0,1.0
2061,2.0,5.0
2062,0.0,5.0
2063,0.0,3.0
2064,2.0,7.0
2065,0.0,7.0
2066,2.0,3.0
2067,2.0,5.0
2068,0.0,5.0
2069,4.0,6.0
2070,1.0,1.0
2071,3.0,3.0
2072,1.0,10.0
2073,0.0,3.0
2074,0.0,6.0
2075,2.0,7.0
2076,2.0,4.0
2077,3.0,7.0
2078,3.0,4.0
2079,5.0,1.0
2080,2.0,3.0
2081,1.0,2.0
2082,1.0,5.0
2083,1.0,8.0
2084,1.0,6.0
2085,0.0,8.0
2086,2.0,4.0
2087,2.0,7.0
2088,1.0,5.0
2089,1.0,3.0
2090,1.0,3.0
2091,3.0,3.0
2092,0.0,2.0
2093,1.0,3.0
2094,3.0,2.0
2095,1.0,4.0
2096,2.0,6.0
2097,0.0,2.0
2098,1.0,3.0
2099,1.0,5.0
2100,3.0,1.0
