Year,Warm,Cold
2020,1.0,2.0
2021,1.0,4.0
2022,3.0,2.0
2023,1.0,0.0
2024,3.0,6.0
2025,1.0,4.0
2026,2.0,1.0
2027,2.0,5.0
2028,2.0,5.0
2029,4.0,5.0
2030,2.0,2.0
2031,2.0,6.0
2032,1.0,3.0
2033,0.0,5.0
2034,0.0,3.0
2035,0.0,10.0
2036,2.0,1.0
2037,2.0,6.0
2038,5.0,2.0
2039,1.0,4.0
2040,1.0,1.0
2041,2.0,3.0
2042,0.0,3.0
2043,3.0,3.0
2044,2.0,5.0
2045,3.0,0.0
2046,2.0,2.0
2047,1.0,4.0
2048,1.0,5.0
2049,2.0,1.0
2050,1.0,4.0
2051,1.0,4.0
2052,0.0,5.0
2053,1.0,5.0
2054,3.0,3.0
2055,2.0,6.0
2056,3.0,4.0
2057,0.0,2.0
2058,0.0,4.0
2059,2.0,3.0
2060,2.0,5.0
2061,0.0,6.0
2062,0.0,7.0
2063,1.0,4.0
2064,3.0,4.0
2065,0.0,3.0
2066,3.0,2.0
2067,0.0,4.0
2068,2.0,2.0
2069,0.0,2.0
2070,2.0,2.0
2071,3.0,2.0
2072,0.0,5.0
2073,2.0,1.0
2074,0.0,0.0
2075,5.0,2.0
2076,2.0,6.0
2077,4.0,6.0
2078,2.0,2.0
2079,2.0,4.0
2080,4.0,4.0
2081,0.0,6.0
2082,3.0,5.0
2083,0.0,5.0
2084,3.0,5.0
2085,4.0,4.0
2086,1.0,0.0
2087,3.0,3.0
2088,3.0,4.0
2089,1.0,3.0
2090,4.0,5.0
2091,1.0,8.0
2092,0.0,3.0
2093,1.0,6.0
2094,4.0,5.0
2095,3.0,4.0
2096,0.0,6.0
2097,0.0,5.0
2098,2.0,4.0
2099,3.0,3.0
2100,2.0,3.0
