Year,Warm,Cold
2020,3.0,2.0
2021,1.0,3.0
2022,1.0,8.0
2023,3.0,3.0
2024,2.0,3.0
2025,3.0,1.0
2026,1.0,3.0
2027,3.0,2.0
2028,2.0,3.0
2029,1.0,6.0
2030,2.0,5.0
2031,3.0,2.0
2032,1.0,2.0
2033,2.0,5.0
2034,2.0,4.0
2035,0.0,6.0
2036,3.0,5.0
2037,1.0,2.0
2038,2.0,7.0
2039,3.0,9.0
2040,3.0,4.0
2041,0.0,2.0
2042,1.0,3.0
2043,1.0,7.0
2044,1.0,4.0
2045,1.0,2.0
2046,2.0,5.0
2047,3.0,7.0
2048,0.0,0.0
2049,2.0,2.0
2050,0.0,6.0
2051,0.0,1.0
2052,4.0,5.0
2053,1.0,8.0
2054,2.0,5.0
2055,1.0,2.0
2056,0.0,6.0
2057,1.0,1.0
2058,4.0,4.0
2059,3.0,5.0
2060,0.0,6.0
2061,2.0,5.0
2062,3.0,4.0
2063,1.0,3.0
2064,0.0,6.0
2065,2.0,7.0
2066,2.0,3.0
2067,0.0,3.0
2068,1.0,3.0
2069,2.0,4.0
2070,2.0,1.0
2071,2.0,4.0
2072,1.0,6.0
2073,3.0,3.0
2074,1.0,6.0
2075,3.0,5.0
2076,0.0,2.0
2077,1.0,2.0
2078,2.0,5.0
2079,2.0,4.0
2080,1.0,4.0
2081,0.0,5.0
2082,1.0,6.0
2083,1.0,2.0
2084,1.0,5.0
2085,5.0,7.0
2086,3.0,2.0
2087,2.0,1.0
2088,2.0,9.0
2089,0.0,3.0
2090,2.0,7.0
2091,3.0,4.0
2092,0.0,2.0
2093,1.0,3.0
2094,2.0,5.0
2095,3.0,1.0
2096,2.0,3.0
2097,2.0,2.0
2098,0.0,6.0
2099,0.0,4.0
2100,1.0,6.0
