Year,Warm,Cold
2020,1.0,2.0
2021,1.0,2.0
2022,0.0,4.0
2023,2.0,3.0
2024,3.0,5.0
2025,2.0,2.0
2026,2.0,2.0
2027,0.0,7.0
2028,2.0,4.0
2029,1.0,1.0
2030,3.0,6.0
2031,2.0,4.0
2032,0.0,4.0
2033,1.0,5.0
2034,1.0,4.0
2035,0.0,7.0
2036,1.0,2.0
2037,2.0,1.0
2038,1.0,0.0
2039,1.0,5.0
2040,0.0,5.0
2041,0.0,3.0
2042,0.0,4.0
2043,1.0,1.0
2044,1.0,4.0
2045,1.0,6.0
2046,3.0,3.0
2047,2.0,3.0
2048,3.0,7.0
2049,0.0,2.0
2050,2.0,8.0
2051,1.0,2.0
2052,1.0,3.0
2053,3.0,6.0
2054,2.0,7.0
2055,2.0,2.0
2056,4.0,2.0
2057,1.0,1.0
2058,1.0,4.0
2059,2.0,3.0
2060,0.0,8.0
2061,0.0,3.0
2062,1.0,4.0
2063,0.0,2.0
2064,2.0,6.0
2065,4.0,8.0
2066,1.0,5.0
2067,1.0,4.0
2068,2.0,7.0
2069,4.0,4.0
2070,0.0,6.0
2071,1.0,1.0
2072,2.0,5.0
2073,2.0,2.0
2074,2.0,3.0
2075,0.0,5.0
2076,3.0,3.0
2077,1.0,4.0
2078,3.0,3.0
2079,1.0,1.0
2080,3.0,3.0
2081,3.0,6.0
2082,2.0,3.0
2083,1.0,2.0
2084,2.0,5.0
2085,2.0,5.0
2086,1.0,5.0
2087,3.0,4.0
2088,2.0,4.0
2089,1.0,4.0
2090,2.0,2.0
2091,1.0,10.0
2092,1.0,5.0
2093,1.0,3.0
2094,0.0,3.0
2095,1.0,5.0
2096,1.0,4.0
2097,0.0,7.0
2098,0.0,3.0
2099,2.0,2.0
2100,0.0,3.0
