Year,Warm,Cold
2020,0.0,2.0
2021,0.0,5.0
2022,1.0,4.0
2023,1.0,6.0
2024,1.0,2.0
2025,2.0,2.0
2026,1.0,4.0
2027,0.0,5.0
2028,0.0,7.0
2029,2.0,5.0
2030,3.0,7.0
2031,2.0,3.0
2032,2.0,4.0
2033,3.0,1.0
2034,1.0,7.0
2035,2.0,5.0
2036,3.0,4.0
2037,2.0,10.0
2038,2.0,4.0
2039,2.0,6.0
2040,1.0,5.0
2041,1.0,6.0
2042,2.0,6.0
2043,2.0,5.0
2044,1.0,5.0
2045,2.0,0.0
2046,1.0,5.0
2047,3.0,4.0
2048,0.0,8.0
2049,0.0,4.0
2050,1.0,5.0
2051,0.0,2.0
2052,1.0,5.0
2053,1.0,3.0
2054,1.0,5.0
2055,4.0,2.0
2056,5.0,2.0
2057,1.0,3.0
2058,0.0,3.0
2059,3.0,4.0
2060,2.0,5.0
2061,2.0,6.0
2062,0.0,4.0
2063,2.0,3.0
2064,3.0,3.0
2065,0.0,7.0
2066,1.0,6.0
2067,1.0,3.0
2068,0.0,2.0
2069,1.0,2.0
2070,1.0,2.0
2071,2.0,7.0
2072,1.0,6.0
2073,1.0,2.0
2074,1.0,6.0
2075,0.0,2.0
2076,1.0,0.0
2077,2.0,2.0
2078,1.0,5.0
2079,2.0,8.0
2080,1.0,5.0
2081,0.0,3.0
2082,1.0,4.0
2083,2.0,6.0
2084,2.0,3.0
2085,1.0,4.0
2086,1.0,5.0
2087,1.0,5.0
2088,3.0,2.0
2089,3.0,2.0
2090,4.0,1.0
2091,1.0,5.0
2092,2.0,6.0
2093,2.0,6.0
2094,0.0,6.0
2095,2.0,4.0
2096,1.0,1.0
2097,1.0,5.0
2098,1.0,2.0
2099,1.0,3.0
2100,3.0,5.0
