Year,Warm,Cold
2020,1.0,5.0
2021,1.0,2.0
2022,2.0,2.0
2023,1.0,4.0
2024,2.0,4.0
2025,1.0,4.0
2026,1.0,2.0
2027,0.0,5.0
2028,0.0,9.0
2029,1.0,3.0
2030,2.0,7.0
2031,1.0,6.0
2032,1.0,4.0
2033,1.0,2.0
2034,2.0,3.0
2035,4.0,3.0
2036,3.0,5.0
2037,2.0,5.0
2038,1.0,10.0
2039,0.0,3.0
2040,1.0,2.0
2041,2.0,2.0
2042,0.0,4.0
2043,1.0,2.0
2044,1.0,1.0
2045,3.0,8.0
2046,1.0,4.0
2047,3.0,5.0
2048,3.0,3.0
2049,2.0,5.0
2050,3.0,6.0
2051,0.0,4.0
2052,0.0,3.0
2053,1.0,1.0
2054,2.0,5.0
2055,1.0,5.0
2056,0.0,5.0
2057,1.0,4.0
2058,2.0,2.0
2059,3.0,5.0
2060,1.0,2.0
2061,0.0,3.0
2062,0.0,5.0
2063,2.0,9.0
2064,2.0,4.0
2065,1.0,6.0
2066,1.0,5.0
2067,1.0,3.0
2068,0.0,4.0
2069,5.0,9.0
2070,1.0,4.0
2071,0.0,1.0
2072,0.0,1.0
2073,2.0,4.0
2074,2.0,7.0
2075,1.0,2.0
2076,1.0,4.0
2077,0.0,10.0
2078,3.0,1.0
2079,2.0,6.0
2080,2.0,6.0
2081,3.0,4.0
2082,1.0,5.0
2083,1.0,5.0
2084,3.0,3.0
2085,1.0,2.0
2086,0.0,6.0
2087,2.0,4.0
2088,1.0,3.0
2089,0.0,4.0
2090,1.0,6.0
2091,1.0,3.0
2092,0.0,4.0
2093,2.0,4.0
2094,3.0,3.0
2095,2.0,3.0
2096,4.0,2.0
2097,4.0,1.0
2098,1.0,2.0
2099,1.0,6.0
2100,0.0,4.0
