Year,Warm,Cold
2020,2.0,3.0
2021,4.0,4.0
2022,0.0,4.0
2023,1.0,6.0
2024,1.0,5.0
2025,1.0,2.0
2026,0.0,5.0
2027,0.0,2.0
2028,5.0,4.0
2029,1.0,4.0
2030,1.0,5.0
2031,1.0,7.0
2032,2.0,6.0
2033,3.0,6.0
2034,2.0,8.0
2035,2.0,7.0
2036,0.0,5.0
2037,2.0,4.0
2038,1.0,2.0
2039,4.0,0.0
2040,0.0,2.0
2041,0.0,7.0
2042,2.0,2.0
2043,0.0,4.0
2044,1.0,4.0
2045,1.0,7.0
2046,0.0,2.0
2047,5.0,2.0
2048,4.0,6.0
2049,2.0,8.0
2050,3.0,8.0
2051,4.0,4.0
2052,1.0,2.0
2053,3.0,6.0
2054,0.0,7.0
2055,1.0,6.0
2056,0.0,4.0
2057,0.0,4.0
2058,0.0,3.0
2059,1.0,7.0
2060,1.0,4.0
2061,2.0,7.0
2062,2.0,2.0
2063,0.0,3.0
2064,1.0,2.0
2065,2.0,5.0
2066,1.0,5.0
2067,2.0,8.0
2068,1.0,4.0
2069,2.0,3.0
2070,2.0,6.0
2071,2.0,4.0
2072,0.0,2.0
2073,0.0,6.0
2074,2.0,6.0
2075,1.0,6.0
2076,0.0,3.0
2077,1.0,0.0
2078,1.0,1.0
2079,0.0,3.0
2080,4.0,2.0
2081,1.0,2.0
2082,0.0,3.0
2083,1.0,3.0
2084,4.0,8.0
2085,0.0,2.0
2086,1.0,8.0
2087,1.0,3.0
2088,1.0,6.0
2089,3.0,6.0
2090,3.0,6.0
2091,1.0,2.0
2092,2.0,5.0
2093,1.0,2.0
2094,2.0,3.0
2095,1.0,6.0
2096,2.0,3.0
2097,1.0,8.0
2098,0.0,3.0
2099,2.0,2.0
2100,2.0,7.0
