Year,Warm,Cold
2020,2.0,1.0
2021,2.0,6.0
2022,3.0,3.0
2023,4.0,4.0
2024,0.0,4.0
2025,1.0,4.0
2026,0.0,5.0
2027,2.0,4.0
2028,1.0,3.0
2029,1.0,8.0
2030,2.0,6.0
2031,1.0,2.0
2032,3.0,6.0
2033,2.0,3.0
2034,0.0,4.0
2035,0.0,7.0
2036,1.0,4.0
2037,2.0,0.0
2038,1.0,6.0
2039,1.0,2.0
2040,0.0,2.0
2041,2.0,4.0
2042,0.0,5.0
2043,2.0,7.0
2044,1.0,3.0
2045,0.0,7.0
2046,2.0,4.0
2047,3.0,1.0
2048,1.0,3.0
2049,3.0,5.0
2050,1.0,4.0
2051,1.0,3.0
2052,4.0,3.0
2053,0.0,9.0
2054,2.0,6.0
2055,1.0,5.0
2056,3.0,4.0
2057,1.0,4.0
2058,2.0,5.0
2059,4.0,4.0
2060,1.0,3.0
2061,0.0,4.0
2062,4.0,3.0
2063,2.0,7.0
2064,3.0,6.0
2065,0.0,2.0
2066,0.0,7.0
2067,1.0,1.0
2068,1.0,3.0
2069,0.0,4.0
2070,6.0,5.0
2071,2.0,7.0
2072,2.0,2.0
2073,2.0,6.0
2074,3.0,4.0
2075,2.0,3.0
2076,0.0,7.0
2077,1.0,5.0
2078,0.0,2.0
2079,1.0,5.0
2080,0.0,7.0
2081,1.0,2.0
2082,1.0,6.0
2083,0.0,4.0
2084,1.0,1.0
2085,1.0,1.0
2086,0.0,2.0
2087,1.0,3.0
2088,2.0,8.0
2089,1.0,4.0
2090,2.0,4.0
2091,2.0,8.0
2092,2.0,3.0
2093,1.0,4.0
2094,1.0,6.0
2095,1.0,0.0
2096,1.0,2.0
2097,0.0,3.0
2098,5.0,4.0
2099,0.0,6.0
2100,2.0,3.0
