Year,Warm,Cold
2020,1.0,6.0
2021,0.0,3.0
2022,2.0,1.0
2023,2.0,3.0
2024,2.0,3.0
2025,3.0,2.0
2026,1.0,4.0
2027,3.0,0.0
2028,3.0,3.0
2029,2.0,10.0
2030,1.0,2.0
2031,1.0,6.0
2032,1.0,5.0
2033,2.0,2.0
2034,0.0,3.0
2035,1.0,5.0
2036,3.0,3.0
2037,2.0,3.0
2038,1.0,4.0
2039,0.0,6.0
2040,2.0,6.0
2041,0.0,5.0
2042,0.0,2.0
2043,2.0,3.0
2044,2.0,2.0
2045,2.0,2.0
2046,3.0,8.0
2047,1.0,5.0
2048,1.0,4.0
2049,0.0,3.0
2050,2.0,4.0
2051,1.0,4.0
2052,1.0,5.0
2053,4.0,4.0
2054,2.0,4.0
2055,2.0,8.0
2056,0.0,6.0
2057,0.0,2.0
2058,1.0,6.0
2059,4.0,3.0
2060,1.0,3.0
2061,2.0,3.0
2062,2.0,2.0
2063,1.0,6.0
2064,1.0,3.0
2065,0.0,4.0
2066,1.0,5.0
2067,1.0,5.0
2068,2.0,4.0
2069,0.0,6.0
2070,2.0,3.0
2071,2.0,7.0
2072,0.0,5.0
2073,3.0,7.0
2074,0.0,4.0
2075,0.0,2.0
2076,1.0,4.0
2077,2.0,5.0
2078,1.0,4.0
2079,2.0,5.0
2080,0.0,6.0
2081,1.0,6.0
2082,3.0,2.0
2083,3.0,2.0
2084,1.0,6.0
2085,1.0,5.0
2086,2.0,6.0
2087,1.0,4.0
2088,2.0,4.0
2089,0.0,3.0
2090,3.0,2.0
2091,0.0,6.0
2092,1.0,3.0
2093,4.0,5.0
2094,2.0,6.0
2095,3.0,3.0
2096,0.0,4.0
2097,1.0,3.0
2098,1.0,2.0
2099,0.0,3.0
2100,1.0,4.0
