Year,Warm,Cold
2020,1.0,6.0
2021,1.0,2.0
2022,2.0,7.0
2023,3.0,6.0
2024,0.0,5.0
2025,3.0,2.0
2026,1.0,2.0
2027,4.0,8.0
2028,0.0,2.0
2029,3.0,4.0
2030,1.0,1.0
2031,1.0,1.0
2032,0.0,3.0
2033,4.0,4.0
2034,1.0,6.0
2035,0.0,4.0
2036,1.0,3.0
2037,1.0,5.0
2038,1.0,5.0
2039,2.0,5.0
2040,1.0,4.0
2041,2.0,3.0
2042,1.0,7.0
2043,1.0,2.0
2044,1.0,4.0
2045,4.0,4.0
2046,2.0,5.0
2047,2.0,3.0
2048,0.0,2.0
2049,1.0,1.0
2050,0.0,8.0
2051,0.0,1.0
2052,2.0,3.0
2053,2.0,2.0
2054,3.0,5.0
2055,4.0,5.0
2056,0.0,8.0
2057,2.0,6.0
2058,0.0,2.0
2059,1.0,6.0
2060,1.0,2.0
2061,2.0,1.0
2062,2.0,3.0
2063,5.0,1.0
2064,2.0,3.0
2065,1.0,5.0
2066,1.0,4.0
2067,1.0,3.0
2068,1.0,5.0
2069,4.0,5.0
2070,1.0,4.0
2071,0.0,6.0
2072,4.0,5.0
2073,1.0,6.0
2074,1.0,5.0
2075,2.0,5.0
2076,1.0,5.0
2077,1.0,2.0
2078,2.0,6.0
2079,4.0,7.0
2080,1.0,4.0
2081,0.0,5.0
2082,2.0,5.0
2083,3.0,4.0
2084,3.0,5.0
2085,2.0,4.0
2086,1.0,5.0
2087,1.0,7.0
2088,3.0,5.0
2089,3.0,5.0
2090,0.0,6.0
2091,1.0,3.0
2092,0.0,4.0
2093,0.0,4.0
2094,1.0,6.0
2095,1.0,2.0
2096,2.0,12.0
2097,1.0,1.0
2098,1.0,2.0
2099,2.0,1.0
2100,1.0,5.0
