Year,Warm,Cold
2020,3.0,4.0
2021,1.0,5.0
2022,0.0,3.0
2023,1.0,5.0
2024,1.0,2.0
2025,1.0,5.0
2026,3.0,4.0
2027,6.0,7.0
2028,0.0,4.0
2029,4.0,5.0
2030,0.0,5.0
2031,0.0,5.0
2032,1.0,4.0
2033,0.0,6.0
2034,0.0,3.0
2035,3.0,6.0
2036,0.0,1.0
2037,0.0,3.0
2038,0.0,4.0
2039,2.0,6.0
2040,4.0,8.0
2041,2.0,2.0
2042,1.0,4.0
2043,1.0,8.0
2044,0.0,8.0
2045,2.0,6.0
2046,0.0,7.0
2047,2.0,2.0
2048,0.0,5.0
2049,1.0,4.0
2050,3.0,2.0
2051,2.0,3.0
2052,3.0,2.0
2053,1.0,2.0
2054,4.0,3.0
2055,2.0,5.0
2056,1.0,6.0
2057,1.0,4.0
2058,2.0,4.0
2059,1.0,5.0
2060,0.0,4.0
2061,1.0,2.0
2062,2.0,5.0
2063,4.0,4.0
2064,1.0,5.0
2065,6.0,3.0
2066,1.0,5.0
2067,1.0,4.0
2068,0.0,4.0
2069,2.0,3.0
2070,0.0,5.0
2071,1.0,3.0
2072,1.0,5.0
2073,0.0,4.0
2074,0.0,6.0
2075,1.0,0.0
2076,1.0,6.0
2077,1.0,5.0
2078,3.0,1.0
2079,0.0,6.0
2080,1.0,2.0
2081,3.0,3.0
2082,1.0,8.0
2083,2.0,5.0
2084,0.0,2.0
2085,2.0,10.0
2086,1.0,3.0
2087,3.0,5.0
2088,2.0,2.0
2089,1.0,5.0
2090,1.0,6.0
2091,1.0,3.0
2092,1.0,7.0
2093,3.0,2.0
2094,0.0,6.0
2095,1.0,3.0
2096,0.0,6.0
2097,1.0,7.0
2098,2.0,4.0
2099,2.0,7.0
2100,3.0,3.0
