Year,Warm,Cold
2020,0.0,1.0
2021,2.0,4.0
2022,1.0,4.0
2023,2.0,5.0
2024,0.0,4.0
2025,1.0,7.0
2026,1.0,3.0
2027,4.0,2.0
2028,1.0,4.0
2029,2.0,1.0
2030,3.0,4.0
2031,4.0,6.0
2032,0.0,4.0
2033,2.0,4.0
2034,0.0,5.0
2035,3.0,1.0
2036,0.0,4.0
2037,2.0,4.0
2038,3.0,2.0
2039,4.0,1.0
2040,0.0,2.0
2041,1.0,3.0
2042,2.0,9.0
2043,2.0,4.0
2044,0.0,2.0
2045,3.0,2.0
2046,2.0,5.0
2047,1.0,3.0
2048,0.0,4.0
2049,2.0,4.0
2050,0.0,2.0
2051,3.0,5.0
2052,4.0,3.0
2053,1.0,2.0
2054,3.0,4.0
2055,0.0,2.0
2056,1.0,4.0
2057,1.0,3.0
2058,1.0,7.0
2059,2.0,3.0
2060,1.0,5.0
2061,2.0,2.0
2062,3.0,9.0
2063,1.0,5.0
2064,2.0,2.0
2065,3.0,4.0
2066,2.0,6.0
2067,2.0,3.0
2068,1.0,1.0
2069,1.0,4.0
2070,3.0,4.0
2071,1.0,0.0
2072,2.0,4.0
2073,0.0,8.0
2074,2.0,3.0
2075,3.0,3.0
2076,4.0,7.0
2077,0.0,2.0
2078,0.0,3.0
2079,4.0,8.0
2080,1.0,1.0
2081,2.0,1.0
2082,0.0,8.0
2083,0.0,2.0
2084,2.0,2.0
2085,1.0,4.0
2086,0.0,5.0
2087,0.0,5.0
2088,1.0,2.0
2089,2.0,6.0
2090,1.0,5.0
2091,2.0,2.0
2092,0.0,6.0
2093,4.0,5.0
2094,0.0,7.0
2095,2.0,3.0
2096,1.0,5.0
2097,1.0,4.0
2098,2.0,1.0
2099,0.0,4.0
2100,2.0,6.0
